dataset,cost,seed,pop_size,ngen,mut_rate,cross_rate,timeout,slurm
abz5,1338,214051,100,5000,0.2,0.8,300,38419
abz5,1344,768041,200,5000,0.5,0.3,300,57029
abz5,1392,515381,500,5000,0.4,0.5,300,15139
abz5,1309,214051,100,5000,0.2,0.7,300,38409
abz5,1364,768041,200,5000,0.5,0.4,300,57039
abz5,1283,214051,100,5000,0.2,0.6,300,38399
abz5,1338,768041,200,5000,0.4,0.6,300,56999
abz5,1366,515381,500,5000,0.1,0.8,300,14929
abz5,1403,689086,1000,5000,0.1,0.5,300,55849
abz5,1403,689086,1000,5000,0.1,0.4,300,55839
abz5,1343,689086,200,5000,0.3,0.2,300,54639
abz5,1359,533382,300,5000,0.3,0.3,300,21349
abz5,1350,689086,200,5000,0.3,0.3,300,54649
abz5,1377,214051,1000,5000,0.7,0.3,300,40469
abz5,1335,689086,200,5000,0.3,0.4,300,54659
abz5,1339,214051,1000,5000,0.7,0.2,300,40459
abz5,1299,147799,100,5000,0.4,0.4,300,16029
abz5,1344,689086,200,5000,0.3,0.5,300,54669
abz5,1408,214051,1000,5000,0.7,0.1,300,40449
abz5,1329,533382,300,5000,0.3,0.4,300,21359
abz5,1348,689086,200,5000,0.3,0.6,300,54679
abz5,1382,214051,1000,5000,0.6,0.4,300,40439
abz5,1342,689086,200,5000,0.3,0.7,300,54689
abz5,1351,960512,300,5000,0.1,0.7,300,5469
abz5,1310,147799,100,5000,0.4,0.3,300,16019
abz5,1390,214051,1000,5000,0.6,0.3,300,40429
abz5,1352,689086,200,5000,0.4,0.1,300,54699
abz5,1351,533382,300,5000,0.3,0.5,300,21369
abz5,1303,689086,200,5000,0.4,0.2,300,54709
abz5,1341,214051,1000,5000,0.6,0.2,300,40419
abz5,1336,147799,100,5000,0.4,0.2,300,16009
abz5,1347,689086,200,5000,0.4,0.3,300,54719
abz5,1407,214051,1000,5000,0.6,0.1,300,40409
abz5,1360,214051,1000,5000,0.5,0.5,300,40399
abz5,1304,689086,200,5000,0.4,0.4,300,54729
abz5,1358,533382,300,5000,0.3,0.6,300,21379
abz5,1345,689086,200,5000,0.4,0.5,300,54739
abz5,1317,147799,100,5000,0.4,0.5,300,16039
abz5,1363,51673,500,5000,0.8,0.2,300,4039
abz5,1364,214051,1000,5000,0.8,0.1,300,40479
abz5,1384,214051,1000,5000,0.8,0.2,300,40489
abz5,1296,147799,100,5000,0.5,0.3,300,16079
abz5,1324,151273,100,5000,0.1,0.8,300,40579
abz5,1306,689086,200,5000,0.1,0.9,300,54539
abz5,1296,151273,100,5000,0.1,0.7,300,40569
abz5,1354,689086,200,5000,0.2,0.1,300,54549
abz5,1354,151273,100,5000,0.1,0.6,300,40559
abz5,1362,533382,300,5000,0.2,0.8,300,21319
abz5,1291,147799,100,5000,0.5,0.2,300,16069
abz5,1366,689086,200,5000,0.2,0.2,300,54559
abz5,1347,151273,100,5000,0.1,0.5,300,40549
abz5,1348,689086,200,5000,0.2,0.3,300,54569
abz5,1290,151273,100,5000,0.1,0.4,300,40539
abz5,1332,689086,200,5000,0.2,0.4,300,54579
abz5,1345,151273,100,5000,0.1,0.3,300,40529
abz5,1281,147799,100,5000,0.5,0.1,300,16059
abz5,1344,533382,300,5000,0.3,0.1,300,21329
abz5,1341,689086,200,5000,0.2,0.5,300,54589
abz5,1355,960512,300,5000,0.1,0.6,300,5459
abz5,1320,151273,100,5000,0.1,0.2,300,40519
abz5,1326,689086,200,5000,0.2,0.6,300,54599
abz5,1318,151273,100,5000,0.1,0.1,300,40509
abz5,1344,689086,200,5000,0.2,0.7,300,54609
abz5,1329,147799,100,5000,0.4,0.6,300,16049
abz5,1382,533382,300,5000,0.3,0.2,300,21339
abz5,1405,214051,1000,5000,0.9,0.1,300,40499
abz5,1337,689086,200,5000,0.2,0.8,300,54619
abz5,1391,51673,500,5000,0.9,0.1,300,4049
abz5,1345,689086,200,5000,0.3,0.1,300,54629
abz5,1415,214051,1000,5000,0.5,0.4,300,40389
abz5,1337,689086,200,5000,0.4,0.6,300,54749
abz5,1326,147799,100,5000,0.4,0.1,300,15999
abz5,1360,533382,300,5000,0.4,0.3,300,21419
abz5,1287,689086,200,5000,0.7,0.3,300,54869
abz5,1404,214051,1000,5000,0.3,0.6,300,40279
abz5,1354,689086,200,5000,0.8,0.1,300,54879
abz5,1313,147799,100,5000,0.3,0.3,300,15949
abz5,1376,214051,1000,5000,0.3,0.5,300,40269
abz5,1328,689086,200,5000,0.8,0.2,300,54889
abz5,1382,960512,300,5000,0.1,0.9,300,5489
abz5,1383,214051,1000,5000,0.3,0.4,300,40259
abz5,1362,533382,300,5000,0.4,0.4,300,21429
abz5,1329,689086,200,5000,0.9,0.1,300,54899
abz5,1355,237663,200,5000,0.2,0.1,300,549
abz5,1270,147799,100,5000,0.3,0.2,300,15939
abz5,1375,214051,1000,5000,0.3,0.3,300,40249
abz5,1364,689086,300,5000,0.1,0.1,300,54909
abz5,1402,214051,1000,5000,0.3,0.2,300,40239
abz5,1362,689086,300,5000,0.1,0.2,300,54919
abz5,1352,214051,1000,5000,0.3,0.1,300,40229
abz5,1351,533382,300,5000,0.4,0.5,300,21439
abz5,1347,689086,300,5000,0.1,0.3,300,54929
abz5,1282,147799,100,5000,0.3,0.1,300,15929
abz5,1366,214051,1000,5000,0.2,0.8,300,40219
abz5,1382,689086,300,5000,0.1,0.4,300,54939
abz5,1372,214051,1000,5000,0.2,0.7,300,40209
abz5,1368,689086,300,5000,0.1,0.5,300,54949
abz5,1355,533382,300,5000,0.4,0.6,300,21449
abz5,1364,689086,300,5000,0.1,0.6,300,54959
abz5,1342,689086,200,5000,0.7,0.2,300,54859
abz5,1401,214051,1000,5000,0.3,0.7,300,40289
abz5,1301,147799,100,5000,0.3,0.4,300,15959
abz5,1351,51673,500,5000,0.8,0.1,300,4029
abz5,1378,214051,1000,5000,0.5,0.3,300,40379
abz5,1352,689086,200,5000,0.5,0.1,300,54759
abz5,1342,689086,200,5000,0.5,0.2,300,54769
abz5,1335,214051,1000,5000,0.5,0.2,300,40369
abz5,1344,533382,300,5000,0.3,0.7,300,21389
abz5,1379,237663,500,5000,0.4,0.1,300,1599
abz5,1303,147799,100,5000,0.3,0.7,300,15989
abz5,1391,237663,1000,5000,0.5,0.4,300,2139
abz5,1337,689086,200,5000,0.5,0.3,300,54779
abz5,1399,214051,1000,5000,0.5,0.1,300,40359
abz5,1363,689086,200,5000,0.5,0.4,300,54789
abz5,1368,960512,300,5000,0.1,0.8,300,5479
abz5,1388,214051,1000,5000,0.4,0.6,300,40349
abz5,1343,689086,200,5000,0.1,0.8,300,54529
abz5,1363,689086,200,5000,0.5,0.5,300,54799
abz5,1374,533382,300,5000,0.4,0.1,300,21399
abz5,1425,214051,1000,5000,0.4,0.5,300,40339
abz5,1338,689086,200,5000,0.6,0.1,300,54809
abz5,1412,214051,1000,5000,0.4,0.4,300,40329
abz5,1366,689086,200,5000,0.6,0.2,300,54819
abz5,1362,214051,1000,5000,0.4,0.3,300,40319
abz5,1302,147799,100,5000,0.3,0.5,300,15969
abz5,1352,533382,300,5000,0.4,0.2,300,21409
abz5,1361,689086,200,5000,0.6,0.3,300,54829
abz5,1379,214051,1000,5000,0.4,0.2,300,40309
abz5,1347,689086,200,5000,0.6,0.4,300,54839
abz5,1390,214051,1000,5000,0.4,0.1,300,40299
abz5,1313,689086,200,5000,0.7,0.1,300,54849
abz5,1324,147799,100,5000,0.3,0.6,300,15979
abz5,1307,147799,100,5000,0.2,0.8,300,15919
abz5,1360,533382,300,5000,0.2,0.7,300,21309
abz5,1328,151273,100,5000,0.1,0.9,300,40589
abz5,1333,689086,100,5000,0.3,0.3,300,54199
abz5,1283,151273,100,5000,0.6,0.1,300,40859
abz5,1321,689086,100,5000,0.3,0.4,300,54209
abz5,1289,147799,100,5000,0.9,0.1,300,16199
abz5,1351,533382,300,5000,0.1,0.6,300,21209
abz5,1323,151273,100,5000,0.5,0.5,300,40849
abz5,1294,689086,100,5000,0.3,0.5,300,54219
abz5,1305,151273,100,5000,0.5,0.4,300,40839
abz5,1333,689086,100,5000,0.3,0.6,300,54229
abz5,1347,151273,100,5000,0.5,0.3,300,40829
abz5,1393,237663,500,5000,0.4,0.3,300,1619
abz5,1323,147799,100,5000,0.8,0.2,300,16189
abz5,1332,689086,100,5000,0.3,0.7,300,54239
abz5,1369,533382,300,5000,0.1,0.7,300,21219
abz5,1305,151273,100,5000,0.5,0.2,300,40819
abz5,1334,689086,100,5000,0.4,0.1,300,54249
abz5,1277,151273,100,5000,0.5,0.1,300,40809
abz5,1306,689086,100,5000,0.4,0.2,300,54259
abz5,1342,147799,100,5000,0.8,0.1,300,16179
abz5,1299,151273,100,5000,0.4,0.6,300,40799
abz5,1320,689086,100,5000,0.4,0.3,300,54269
abz5,1357,533382,300,5000,0.1,0.8,300,21229
abz5,1393,51673,1000,5000,0.1,0.3,300,4079
abz5,1305,689086,100,5000,0.4,0.4,300,54279
abz5,1274,151273,100,5000,0.4,0.5,300,40789
abz5,1341,151273,100,5000,0.4,0.4,300,40779
abz5,1318,147799,100,5000,0.7,0.3,300,16169
abz5,1306,151273,100,5000,0.6,0.2,300,40869
abz5,1298,689086,100,5000,0.4,0.5,300,54289
abz5,1366,960512,300,5000,0.1,0.2,300,5419
abz5,1309,151273,100,5000,0.6,0.3,300,40879
abz5,1373,960512,300,5000,0.1,0.1,300,5409
abz5,1301,151273,100,5000,0.9,0.1,300,40949
abz5,1312,689086,100,5000,0.2,0.1,300,54099
abz5,1327,147799,200,5000,0.1,0.4,300,16239
abz5,1283,151273,100,5000,0.8,0.2,300,40939
abz5,1366,689086,100,5000,0.2,0.2,300,54109
abz5,1321,151273,100,5000,0.8,0.1,300,40929
abz5,1302,689086,100,5000,0.2,0.3,300,54119
abz5,1335,533382,300,5000,0.1,0.3,300,21179
abz5,1324,151273,100,5000,0.7,0.3,300,40919
abz5,1322,147799,200,5000,0.1,0.3,300,16229
abz5,1306,689086,100,5000,0.2,0.4,300,54129
abz5,1316,151273,100,5000,0.7,0.2,300,40909
abz5,1309,689086,100,5000,0.2,0.5,300,54139
abz5,1376,533382,300,5000,0.1,0.4,300,21189
abz5,1311,689086,100,5000,0.2,0.6,300,54149
abz5,1361,237663,1000,5000,0.5,0.2,300,2119
abz5,1275,237663,100,5000,0.7,0.2,300,409
abz5,1361,147799,200,5000,0.1,0.2,300,16219
abz5,1283,689086,100,5000,0.2,0.7,300,54159
abz5,1329,151273,100,5000,0.7,0.1,300,40899
abz5,1365,51673,1000,5000,0.1,0.4,300,4089
abz5,1325,689086,100,5000,0.2,0.8,300,54169
abz5,1329,151273,100,5000,0.6,0.4,300,40889
abz5,1313,689086,100,5000,0.3,0.1,300,54179
abz5,1337,533382,300,5000,0.1,0.5,300,21199
abz5,1365,147799,200,5000,0.1,0.1,300,16209
abz5,1328,689086,100,5000,0.3,0.2,300,54189
abz5,1369,960512,300,5000,0.1,0.3,300,5429
abz5,1308,689086,100,5000,0.4,0.6,300,54299
abz5,1353,533382,300,5000,0.1,0.9,300,21239
abz5,1311,151273,100,5000,0.2,0.8,300,40669
abz5,1322,533382,300,5000,0.2,0.4,300,21279
abz5,1287,689086,100,5000,0.8,0.1,300,54429
abz5,1309,151273,100,5000,0.2,0.7,300,40659
abz5,1323,689086,100,5000,0.8,0.2,300,54439
abz5,1325,151273,100,5000,0.2,0.6,300,40649
abz5,1334,689086,100,5000,0.9,0.1,300,54449
abz5,1302,147799,100,5000,0.6,0.1,300,16109
abz5,1350,151273,100,5000,0.2,0.5,300,40639
abz5,1330,689086,200,5000,0.1,0.1,300,54459
abz5,1385,533382,300,5000,0.2,0.5,300,21289
abz5,1387,237663,1000,5000,0.5,0.3,300,2129
abz5,1368,689086,200,5000,0.1,0.2,300,54469
abz5,1307,151273,100,5000,0.2,0.4,300,40629
abz5,1356,689086,200,5000,0.1,0.3,300,54479
abz5,1336,147799,100,5000,0.5,0.5,300,16099
abz5,1294,151273,100,5000,0.2,0.3,300,40619
abz5,1357,689086,200,5000,0.1,0.4,300,54489
abz5,1352,960512,300,5000,0.1,0.5,300,5449
abz5,1345,533382,300,5000,0.2,0.6,300,21299
abz5,1367,151273,100,5000,0.2,0.2,300,40609
abz5,1334,689086,200,5000,0.1,0.5,300,54499
abz5,1364,237663,500,5000,0.4,0.2,300,1609
abz5,1325,147799,100,5000,0.5,0.4,300,16089
abz5,1293,151273,100,5000,0.2,0.1,300,40599
abz5,1305,689086,200,5000,0.1,0.6,300,54509
abz5,1351,51673,1000,5000,0.1,0.1,300,4059
abz5,1363,147799,100,5000,0.6,0.2,300,16119
abz5,1301,689086,100,5000,0.7,0.3,300,54419
abz5,1323,151273,100,5000,0.3,0.1,300,40679
abz5,1295,689086,100,5000,0.7,0.2,300,54409
abz5,1302,151273,100,5000,0.4,0.3,300,40769
abz5,1334,689086,100,5000,0.5,0.1,300,54309
abz5,1300,147799,100,5000,0.7,0.2,300,16159
abz5,1305,151273,100,5000,0.4,0.2,300,40759
abz5,1325,689086,100,5000,0.5,0.2,300,54319
abz5,1312,151273,100,5000,0.4,0.1,300,40749
abz5,1326,689086,100,5000,0.5,0.3,300,54329
abz5,1365,533382,300,5000,0.2,0.1,300,21249
abz5,1333,151273,100,5000,0.3,0.7,300,40739
abz5,1306,689086,100,5000,0.5,0.4,300,54339
abz5,1282,147799,100,5000,0.7,0.1,300,16149
abz5,1316,151273,100,5000,0.3,0.6,300,40729
abz5,1299,689086,100,5000,0.5,0.5,300,54349
abz5,1343,689086,200,5000,0.1,0.7,300,54519
abz5,1299,151273,100,5000,0.3,0.5,300,40719
abz5,1332,533382,300,5000,0.2,0.2,300,21259
abz5,1300,689086,100,5000,0.6,0.2,300,54369
abz5,1312,147799,100,5000,0.6,0.4,300,16139
abz5,1315,151273,100,5000,0.3,0.4,300,40709
abz5,1282,151273,100,5000,0.3,0.3,300,40699
abz5,1315,689086,100,5000,0.6,0.3,300,54379
abz5,1315,689086,100,5000,0.6,0.4,300,54389
abz5,1367,960512,300,5000,0.1,0.4,300,5439
abz5,1388,51673,1000,5000,0.1,0.2,300,4069
abz5,1311,147799,100,5000,0.6,0.3,300,16129
abz5,1367,533382,300,5000,0.2,0.3,300,21269
abz5,1325,689086,100,5000,0.7,0.1,300,54399
abz5,1336,151273,100,5000,0.3,0.2,300,40689
abz5,1318,689086,100,5000,0.6,0.1,300,54359
abz5,1392,214051,1000,5000,0.2,0.6,300,40199
abz5,1370,51673,500,5000,0.7,0.3,300,4019
abz5,1360,689086,300,5000,0.1,0.7,300,54969
abz5,1385,214051,500,5000,0.2,0.3,300,39719
abz5,1364,214051,500,5000,0.2,0.2,300,39709
abz5,1373,689086,500,5000,0.3,0.1,300,55529
abz5,1382,689086,500,5000,0.3,0.2,300,55539
abz5,1398,214051,500,5000,0.2,0.1,300,39699
abz5,1390,533382,500,5000,0.1,0.4,300,21639
abz5,1402,515381,1000,5000,0.7,0.1,300,15699
abz5,1351,689086,500,5000,0.3,0.3,300,55549
abz5,1369,51673,500,5000,0.6,0.2,300,3969
abz5,1363,214051,500,5000,0.1,0.9,300,39689
abz5,1288,689086,500,5000,0.3,0.4,300,55559
abz5,1376,214051,500,5000,0.1,0.8,300,39679
abz5,1355,689086,500,5000,0.3,0.5,300,55569
abz5,1365,237663,500,5000,0.3,0.5,300,1569
abz5,1355,515381,1000,5000,0.6,0.4,300,15689
abz5,1337,533382,500,5000,0.1,0.5,300,21649
abz5,1356,214051,500,5000,0.1,0.7,300,39669
abz5,1363,689086,500,5000,0.3,0.6,300,55579
abz5,1319,214051,500,5000,0.1,0.6,300,39659
abz5,1384,689086,500,5000,0.3,0.7,300,55589
abz5,1341,960512,300,5000,0.2,0.7,300,5559
abz5,1382,214051,500,5000,0.1,0.5,300,39649
abz5,1379,515381,1000,5000,0.6,0.3,300,15679
abz5,1367,689086,500,5000,0.4,0.1,300,55599
abz5,1386,533382,500,5000,0.1,0.6,300,21659
abz5,1395,689086,500,5000,0.4,0.2,300,55609
abz5,1320,214051,500,5000,0.1,0.4,300,39639
abz5,1353,515381,1000,5000,0.7,0.2,300,15709
abz5,1299,689086,500,5000,0.4,0.3,300,55619
abz5,1387,689086,500,5000,0.2,0.8,300,55519
abz5,1366,689086,500,5000,0.2,0.7,300,55509
abz5,1385,515381,1000,5000,0.9,0.1,300,15749
abz5,1362,214051,500,5000,0.3,0.4,300,39809
abz5,1362,533382,300,5000,0.9,0.1,300,21599
abz5,1371,689086,500,5000,0.1,0.7,300,55419
abz5,1364,214051,500,5000,0.3,0.3,300,39799
abz5,1361,689086,500,5000,0.1,0.8,300,55429
abz5,1391,51673,500,5000,0.6,0.3,300,3979
abz5,1386,214051,500,5000,0.3,0.2,300,39789
abz5,1363,515381,1000,5000,0.8,0.2,300,15739
abz5,1380,689086,500,5000,0.1,0.9,300,55439
abz5,1384,214051,500,5000,0.3,0.1,300,39779
abz5,1372,689086,500,5000,0.2,0.1,300,55449
abz5,1302,533382,500,5000,0.1,0.1,300,21609
abz5,1313,689086,500,5000,0.2,0.2,300,55459
abz5,1377,214051,500,5000,0.2,0.8,300,39769
abz5,1396,515381,1000,5000,0.8,0.1,300,15729
abz5,1379,689086,500,5000,0.2,0.3,300,55469
abz5,1379,214051,500,5000,0.2,0.7,300,39759
abz5,1362,689086,500,5000,0.2,0.4,300,55479
abz5,1374,533382,500,5000,0.1,0.2,300,21619
abz5,1342,214051,500,5000,0.2,0.6,300,39749
abz5,1361,689086,500,5000,0.2,0.5,300,55489
abz5,1384,960512,300,5000,0.2,0.6,300,5549
abz5,1394,515381,1000,5000,0.7,0.3,300,15719
abz5,1366,214051,500,5000,0.2,0.5,300,39739
abz5,1343,689086,500,5000,0.2,0.6,300,55499
abz5,1390,214051,500,5000,0.2,0.4,300,39729
abz5,1337,533382,500,5000,0.1,0.3,300,21629
abz5,1388,214051,500,5000,0.1,0.3,300,39629
abz5,1398,515381,1000,5000,0.6,0.2,300,15669
abz5,1373,214051,500,5000,0.1,0.2,300,39619
abz5,1341,214051,300,5000,0.6,0.2,300,39519
abz5,1382,689086,500,5000,0.7,0.1,300,55749
abz5,1375,515381,1000,5000,0.5,0.2,300,15619
abz5,1369,689086,500,5000,0.7,0.2,300,55759
abz5,1384,533382,500,5000,0.2,0.2,300,21709
abz5,1335,214051,300,5000,0.6,0.1,300,39509
abz5,1374,689086,500,5000,0.7,0.3,300,55769
abz5,1364,214051,300,5000,0.5,0.5,300,39499
abz5,1371,51673,500,5000,0.5,0.5,300,3949
abz5,1343,689086,500,5000,0.8,0.1,300,55779
abz5,1373,515381,1000,5000,0.5,0.1,300,15609
abz5,1367,214051,300,5000,0.5,0.4,300,39489
abz5,1376,533382,500,5000,0.2,0.3,300,21719
abz5,1376,689086,500,5000,0.8,0.2,300,55789
abz5,1345,960512,300,5000,0.3,0.1,300,5579
abz5,1359,214051,300,5000,0.5,0.3,300,39479
abz5,1366,689086,500,5000,0.9,0.1,300,55799
abz5,1367,689086,1000,5000,0.1,0.1,300,55809
abz5,1323,214051,300,5000,0.5,0.2,300,39469
abz5,1352,515381,1000,5000,0.4,0.6,300,15599
abz5,1382,689086,1000,5000,0.1,0.2,300,55819
abz5,1364,533382,500,5000,0.2,0.4,300,21729
abz5,1360,214051,300,5000,0.5,0.1,300,39459
abz5,1361,689086,1000,5000,0.1,0.3,300,55829
abz5,1378,214051,300,5000,0.4,0.6,300,39449
abz5,1393,237663,500,5000,0.3,0.4,300,1559
abz5,1390,515381,1000,5000,0.4,0.5,300,15589
abz5,1367,689086,500,5000,0.6,0.4,300,55739
abz5,1390,214051,300,5000,0.6,0.3,300,39529
abz5,1360,214051,300,5000,0.6,0.4,300,39539
abz5,1367,689086,500,5000,0.6,0.3,300,55729
abz5,1377,533382,500,5000,0.1,0.7,300,21669
abz5,1362,689086,500,5000,0.4,0.4,300,55629
abz5,1366,689086,500,5000,0.4,0.5,300,55639
abz5,1338,214051,500,5000,0.1,0.1,300,39609
abz5,1390,689086,500,5000,0.4,0.6,300,55649
abz5,1382,515381,1000,5000,0.6,0.1,300,15659
abz5,1355,214051,300,5000,0.9,0.1,300,39599
abz5,1364,689086,500,5000,0.5,0.1,300,55659
abz5,1373,533382,500,5000,0.1,0.8,300,21679
abz5,1398,51673,500,5000,0.6,0.1,300,3959
abz5,1356,689086,500,5000,0.5,0.2,300,55669
abz5,1375,214051,300,5000,0.8,0.2,300,39589
abz5,1374,214051,300,5000,0.8,0.1,300,39579
abz5,1342,689086,500,5000,0.1,0.6,300,55409
abz5,1375,515381,1000,5000,0.5,0.5,300,15649
abz5,1328,689086,500,5000,0.5,0.4,300,55689
abz5,1360,960512,300,5000,0.2,0.8,300,5569
abz5,1354,214051,300,5000,0.7,0.3,300,39569
abz5,1342,533382,500,5000,0.1,0.9,300,21689
abz5,1378,689086,500,5000,0.5,0.5,300,55699
abz5,1384,237663,1000,5000,0.6,0.2,300,2169
abz5,1401,515381,1000,5000,0.5,0.4,300,15639
abz5,1372,214051,300,5000,0.7,0.2,300,39559
abz5,1385,689086,500,5000,0.6,0.1,300,55709
abz5,1364,214051,300,5000,0.7,0.1,300,39549
abz5,1376,689086,500,5000,0.6,0.2,300,55719
abz5,1333,533382,500,5000,0.2,0.1,300,21699
abz5,1367,515381,1000,5000,0.5,0.3,300,15629
abz5,1362,689086,500,5000,0.5,0.3,300,55679
abz5,1348,214051,500,5000,0.3,0.5,300,39819
abz5,1374,689086,500,5000,0.1,0.5,300,55399
abz5,1364,214051,500,5000,0.3,0.6,300,39829
abz5,1337,237663,1000,5000,0.5,0.5,300,2149
abz5,1371,689086,300,5000,0.3,0.2,300,55089
abz5,1375,51673,500,5000,0.7,0.2,300,4009
abz5,1310,147799,100,5000,0.2,0.3,300,15869
abz5,1362,960512,300,5000,0.2,0.2,300,5509
abz5,1393,214051,1000,5000,0.1,0.4,300,40089
abz5,1380,214051,1000,5000,0.1,0.3,300,40079
abz5,1377,689086,300,5000,0.3,0.3,300,55099
abz5,1361,689086,300,5000,0.3,0.4,300,55109
abz5,1358,533382,300,5000,0.5,0.5,300,21499
abz5,1324,147799,100,5000,0.2,0.2,300,15859
abz5,1364,689086,300,5000,0.3,0.5,300,55119
abz5,1379,214051,1000,5000,0.1,0.2,300,40069
abz5,1381,214051,1000,5000,0.1,0.1,300,40059
abz5,1343,689086,300,5000,0.3,0.6,300,55129
abz5,1380,214051,500,5000,0.9,0.1,300,40049
abz5,1380,689086,300,5000,0.3,0.7,300,55139
abz5,1294,147799,100,5000,0.2,0.1,300,15849
abz5,1353,533382,300,5000,0.6,0.1,300,21509
abz5,1375,214051,500,5000,0.8,0.2,300,40039
abz5,1373,689086,300,5000,0.4,0.1,300,55149
abz5,1387,214051,500,5000,0.8,0.1,300,40029
abz5,1370,689086,300,5000,0.4,0.2,300,55159
abz5,1375,689086,300,5000,0.4,0.3,300,55169
abz5,1398,214051,500,5000,0.7,0.3,300,40019
abz5,1325,147799,100,5000,0.1,0.9,300,15839
abz5,1351,533382,300,5000,0.6,0.2,300,21519
abz5,1383,689086,300,5000,0.3,0.1,300,55079
abz5,1349,533382,300,5000,0.5,0.4,300,21489
abz5,1385,214051,1000,5000,0.1,0.5,300,40099
abz5,1377,689086,300,5000,0.2,0.8,300,55069
abz5,1364,214051,1000,5000,0.2,0.5,300,40189
abz5,1351,689086,300,5000,0.1,0.8,300,54979
abz5,1392,214051,1000,5000,0.2,0.4,300,40179
abz5,1336,533382,300,5000,0.5,0.1,300,21459
abz5,1310,147799,100,5000,0.2,0.7,300,15909
abz5,1375,689086,300,5000,0.1,0.9,300,54989
abz5,1364,960512,300,5000,0.2,0.1,300,5499
abz5,1354,214051,1000,5000,0.2,0.3,300,40169
abz5,1371,689086,300,5000,0.2,0.1,300,54999
abz5,1387,214051,1000,5000,0.2,0.2,300,40159
abz5,1351,689086,300,5000,0.2,0.2,300,55009
abz5,1335,237663,100,5000,0.2,0.7,300,159
abz5,1312,147799,100,5000,0.2,0.6,300,15899
abz5,1358,214051,500,5000,0.7,0.2,300,40009
abz5,1369,533382,300,5000,0.5,0.2,300,21469
abz5,1389,214051,1000,5000,0.2,0.1,300,40149
abz5,1322,689086,300,5000,0.2,0.4,300,55029
abz5,1359,214051,1000,5000,0.1,0.9,300,40139
abz5,1395,237663,500,5000,0.3,0.7,300,1589
abz5,1294,147799,100,5000,0.2,0.5,300,15889
abz5,1345,689086,300,5000,0.2,0.5,300,55039
abz5,1371,214051,1000,5000,0.1,0.8,300,40129
abz5,1322,689086,300,5000,0.2,0.6,300,55049
abz5,1366,533382,300,5000,0.5,0.3,300,21479
abz5,1409,214051,1000,5000,0.1,0.7,300,40119
abz5,1355,689086,300,5000,0.2,0.7,300,55059
abz5,1399,214051,1000,5000,0.1,0.6,300,40109
abz5,1327,147799,100,5000,0.2,0.4,300,15879
abz5,1354,689086,300,5000,0.2,0.3,300,55019
abz5,1362,214051,300,5000,0.4,0.5,300,39439
abz5,1352,689086,300,5000,0.4,0.4,300,55179
abz5,1355,689086,300,5000,0.4,0.5,300,55189
abz5,1363,237663,500,5000,0.3,0.6,300,1579
abz5,1309,147799,100,5000,0.1,0.4,300,15789
abz5,1329,214051,500,5000,0.4,0.6,300,39899
abz5,1350,689086,300,5000,0.7,0.2,300,55309
abz5,1352,51673,500,5000,0.6,0.4,300,3989
abz5,1378,214051,500,5000,0.4,0.5,300,39889
abz5,1364,689086,300,5000,0.7,0.3,300,55319
abz5,1350,533382,300,5000,0.7,0.3,300,21569
abz5,1344,689086,300,5000,0.8,0.1,300,55329
abz5,1306,147799,100,5000,0.1,0.3,300,15779
abz5,1381,214051,500,5000,0.4,0.4,300,39879
abz5,1363,689086,300,5000,0.8,0.2,300,55339
abz5,1370,214051,500,5000,0.4,0.3,300,39869
abz5,1399,689086,300,5000,0.9,0.1,300,55349
abz5,1341,533382,300,5000,0.8,0.1,300,21579
abz5,1353,147799,100,5000,0.1,0.2,300,15769
abz5,1389,689086,500,5000,0.1,0.1,300,55359
abz5,1373,214051,500,5000,0.4,0.2,300,39859
abz5,1364,214051,500,5000,0.4,0.1,300,39849
abz5,1391,689086,500,5000,0.1,0.2,300,55369
abz5,1348,214051,500,5000,0.3,0.7,300,39839
abz5,1370,689086,500,5000,0.1,0.3,300,55379
abz5,1300,147799,100,5000,0.1,0.1,300,15759
abz5,1374,533382,300,5000,0.8,0.2,300,21589
abz5,1398,237663,1000,5000,0.6,0.1,300,2159
abz5,1391,689086,500,5000,0.1,0.4,300,55389
abz5,1364,960512,300,5000,0.2,0.5,300,5539
abz5,1297,237663,100,5000,0.7,0.1,300,399
abz5,1337,689086,300,5000,0.7,0.1,300,55299
abz5,1359,533382,300,5000,0.7,0.2,300,21559
abz5,1361,960512,300,5000,0.2,0.4,300,5529
abz5,1358,960512,300,5000,0.2,0.3,300,5519
abz5,1338,147799,100,5000,0.1,0.8,300,15829
abz5,1388,689086,300,5000,0.4,0.6,300,55199
abz5,1355,51673,500,5000,0.7,0.1,300,3999
abz5,1363,533382,300,5000,0.6,0.3,300,21529
abz5,1356,214051,500,5000,0.6,0.4,300,39989
abz5,1358,689086,300,5000,0.5,0.1,300,55209
abz5,1356,214051,500,5000,0.6,0.3,300,39979
abz5,1338,689086,300,5000,0.5,0.2,300,55219
abz5,1332,147799,100,5000,0.1,0.7,300,15819
abz5,1383,214051,500,5000,0.6,0.2,300,39969
abz5,1352,689086,300,5000,0.5,0.3,300,55229
abz5,1352,533382,300,5000,0.6,0.4,300,21539
abz5,1386,214051,500,5000,0.7,0.1,300,39999
abz5,1367,214051,500,5000,0.6,0.1,300,39959
abz5,1345,214051,500,5000,0.5,0.5,300,39949
abz5,1336,689086,300,5000,0.5,0.5,300,55249
