dataset,cost,seed,tabu_len,nsteps,hold,timeout,slurm
la03,619,753386,3,1000.0,500,300,1226
la03,619,592855,2,1000.0,1000,300,616
la03,623,490809,2,1000.0,500,300,2606
la03,619,223702,8,1000.0,1000,300,2196
la03,625,832544,4,1000.0,1000,300,2256
la03,630,567867,3,1000.0,1000,300,736
la03,619,317125,2,1000.0,500,300,1306
la03,623,759087,2,1000.0,1000,300,2316
la03,626,567867,3,1000.0,500,300,726
la03,614,490809,2,1000.0,1000,300,2616
la03,613,53631,2,1000.0,1000,300,2716
la03,635,592855,3,1000.0,500,300,626
la03,620,792849,2,1000.0,500,300,1806
la03,619,835140,3,1000.0,500,300,26
la03,624,53631,3,1000.0,500,300,2726
la03,620,791673,2,1000.0,500,300,1906
la03,620,792849,3,1000.0,500,300,1826
la03,619,490809,3,1000.0,500,300,2626
la03,619,592855,8,1000.0,500,300,686
la03,620,7169,3,1000.0,500,300,126
la03,624,592855,4,1000.0,1000,300,656
la03,614,947154,6,1000.0,500,300,266
la03,625,490809,8,1000.0,500,300,2686
la03,619,7169,8,1000.0,500,300,186
la03,619,835140,6,1000.0,500,300,66
la03,623,792849,4,1000.0,500,300,1846
la03,621,490809,6,1000.0,500,300,2666
la03,625,792849,4,1000.0,1000,300,1856
la03,635,592855,6,1000.0,1000,300,676
la03,619,753386,6,1000.0,500,300,1266
la03,619,753386,6,1000.0,1000,300,1276
la03,620,490809,6,1000.0,1000,300,2676
la03,619,592855,6,1000.0,500,300,666
la03,626,490809,4,1000.0,1000,300,2656
la03,613,753386,4,1000.0,1000,300,1256
la03,623,792849,6,1000.0,500,300,1866
la03,624,792849,3,1000.0,1000,300,1836
la03,630,792849,2,1000.0,1000,300,1816
la03,623,567867,2,1000.0,1000,300,716
la03,624,592855,3,1000.0,1000,300,636
la03,619,792849,8,1000.0,500,300,1886
la03,620,753386,3,1000.0,1000,300,1236
la03,623,490809,3,1000.0,1000,300,2636
la03,625,53631,2,1000.0,500,300,2706
la03,606,792849,8,1000.0,1000,300,1896
la03,641,753386,8,1000.0,1000,300,1296
la03,624,592855,4,1000.0,500,300,646
la03,614,792849,6,1000.0,1000,300,1876
la03,619,490809,8,1000.0,1000,300,2696
la03,623,753386,4,1000.0,500,300,1246
la03,619,490809,4,1000.0,500,300,2646
la03,619,592855,8,1000.0,1000,300,696
la03,614,753386,8,1000.0,500,300,1286
la03,620,567867,2,1000.0,500,300,706
la03,636,265062,8,1000.0,1000,300,2596
la03,606,7169,4,1000.0,1000,300,156
la03,623,567867,4,1000.0,500,300,746
la03,625,929289,3,1000.0,500,300,926
la03,606,63476,4,1000.0,1000,300,1056
la03,624,926167,2,1000.0,1000,300,2416
la03,641,7169,2,1000.0,500,300,106
la03,641,947154,2,1000.0,500,300,206
la03,625,832544,2,1000.0,1000,300,2216
la03,619,736154,4,1000.0,1000,300,2056
la03,619,929289,2,1000.0,1000,300,916
la03,635,63476,6,1000.0,500,300,1066
la03,619,926167,3,1000.0,500,300,2426
la03,623,929289,2,1000.0,500,300,906
la03,623,736154,6,1000.0,500,300,2066
la03,619,926167,3,1000.0,1000,300,2436
la03,624,736154,4,1000.0,500,300,2046
la03,619,926167,4,1000.0,500,300,2446
la03,620,244994,8,1000.0,1000,300,896
la03,625,736154,3,1000.0,1000,300,2036
la03,606,63476,8,1000.0,500,300,1086
la03,613,926167,4,1000.0,1000,300,2456
la03,623,244994,8,1000.0,500,300,886
la03,619,63476,8,1000.0,1000,300,1096
la03,623,947154,4,1000.0,500,300,246
la03,621,736154,3,1000.0,500,300,2026
la03,621,244994,6,1000.0,1000,300,876
la03,625,63476,6,1000.0,1000,300,1076
la03,620,926167,2,1000.0,500,300,2406
la03,629,929289,3,1000.0,1000,300,936
la03,641,736154,6,1000.0,1000,300,2076
la03,619,929289,8,1000.0,1000,300,996
la03,613,759087,4,1000.0,500,300,2346
la03,641,63476,2,1000.0,500,300,1006
la03,619,929289,8,1000.0,500,300,986
la03,624,223702,2,1000.0,1000,300,2116
la03,619,832544,3,1000.0,500,300,2226
la03,641,759087,4,1000.0,1000,300,2356
la03,624,947154,3,1000.0,1000,300,236
la03,623,759087,3,1000.0,1000,300,2336
la03,626,929289,6,1000.0,1000,300,976
la03,633,223702,2,1000.0,500,300,2106
la03,619,63476,2,1000.0,1000,300,1016
la03,613,759087,6,1000.0,500,300,2366
la03,619,929289,6,1000.0,500,300,966
la03,620,759087,6,1000.0,1000,300,2376
la03,606,63476,3,1000.0,500,300,1026
la03,626,835140,8,1000.0,1000,300,96
la03,626,736154,8,1000.0,1000,300,2096
la03,606,929289,4,1000.0,1000,300,956
la03,625,759087,8,1000.0,500,300,2386
la03,629,63476,3,1000.0,1000,300,1036
la03,606,736154,8,1000.0,500,300,2086
la03,619,929289,4,1000.0,500,300,946
la03,619,759087,8,1000.0,1000,300,2396
la03,621,63476,4,1000.0,500,300,1046
la03,641,926167,6,1000.0,500,300,2466
la03,630,753386,2,1000.0,500,300,1206
la03,623,223702,3,1000.0,1000,300,2136
la03,619,736154,2,1000.0,1000,300,2016
la03,621,791673,4,1000.0,1000,300,1956
la03,614,265062,4,1000.0,500,300,2546
la03,619,832544,2,1000.0,500,300,2206
la03,623,567867,8,1000.0,1000,300,796
la03,630,640662,6,1000.0,500,300,1166
la03,619,265062,4,1000.0,1000,300,2556
la03,620,791673,4,1000.0,500,300,1946
la03,641,567867,8,1000.0,500,300,786
la03,623,947154,4,1000.0,1000,300,256
la03,623,640662,6,1000.0,1000,300,1176
la03,619,265062,6,1000.0,500,300,2566
la03,614,7169,2,1000.0,1000,300,116
la03,624,567867,6,1000.0,1000,300,776
la03,623,640662,8,1000.0,500,300,1186
la03,625,265062,6,1000.0,1000,300,2576
la03,625,567867,6,1000.0,500,300,766
la03,619,791673,3,1000.0,500,300,1926
la03,614,835140,6,1000.0,1000,300,76
la03,619,640662,8,1000.0,1000,300,1196
la03,629,567867,4,1000.0,1000,300,756
la03,619,265062,8,1000.0,500,300,2586
la03,623,223702,4,1000.0,500,300,2146
la03,619,832544,4,1000.0,500,300,2246
la03,625,791673,2,1000.0,1000,300,1916
la03,623,791673,3,1000.0,1000,300,1936
la03,629,7169,8,1000.0,1000,300,196
la03,623,244994,2,1000.0,500,300,806
la03,624,640662,4,1000.0,1000,300,1156
la03,621,640662,2,1000.0,500,300,1106
la03,624,244994,6,1000.0,500,300,866
la03,625,926167,6,1000.0,1000,300,2476
la03,619,759087,3,1000.0,500,300,2326
la03,606,835140,8,1000.0,500,300,86
la03,621,736154,2,1000.0,500,300,2006
la03,629,244994,4,1000.0,1000,300,856
la03,623,640662,2,1000.0,1000,300,1116
la03,620,926167,8,1000.0,500,300,2486
la03,606,244994,4,1000.0,500,300,846
la03,619,926167,8,1000.0,1000,300,2496
la03,613,640662,3,1000.0,500,300,1126
la03,623,791673,8,1000.0,1000,300,1996
la03,614,244994,3,1000.0,1000,300,836
la03,619,265062,2,1000.0,500,300,2506
la03,623,791673,8,1000.0,500,300,1986
la03,625,640662,3,1000.0,1000,300,1136
la03,613,265062,2,1000.0,1000,300,2516
la03,624,244994,3,1000.0,500,300,826
la03,606,791673,6,1000.0,1000,300,1976
la03,614,640662,4,1000.0,500,300,1146
la03,620,265062,3,1000.0,500,300,2526
la03,619,244994,2,1000.0,1000,300,816
la03,624,791673,6,1000.0,500,300,1966
la03,623,265062,3,1000.0,1000,300,2536
la03,626,832544,3,1000.0,1000,300,2236
la03,623,317125,2,1000.0,1000,300,1316
la03,641,223702,3,1000.0,500,300,2126
la03,606,939994,3,1000.0,500,300,526
la03,623,14594,3,1000.0,500,300,1726
la03,619,317125,8,1000.0,1000,300,1396
la03,618,97017,2,1000.0,500,300,1506
la03,623,520697,4,1000.0,1000,300,2956
la03,619,785392,3,1000.0,500,300,2826
la03,624,939994,2,1000.0,1000,300,516
la03,615,832544,6,1000.0,500,300,2266
la03,623,14594,2,1000.0,1000,300,1716
la03,621,832544,6,1000.0,1000,300,2276
la03,625,409001,2,1000.0,1000,300,1616
la03,619,637083,2,1000.0,500,300,1406
la03,629,939994,2,1000.0,500,300,506
la03,614,785392,3,1000.0,1000,300,2836
la03,619,832544,8,1000.0,1000,300,2296
la03,606,14594,2,1000.0,500,300,1706
la03,606,960897,8,1000.0,1000,300,396
la03,613,785392,4,1000.0,500,300,2846
la03,620,960897,8,1000.0,500,300,386
la03,619,520697,4,1000.0,500,300,2946
la03,606,947154,8,1000.0,1000,300,296
la03,623,409001,2,1000.0,500,300,1606
la03,619,960897,6,1000.0,500,300,366
la03,606,939994,4,1000.0,500,300,546
la03,620,97017,8,1000.0,1000,300,1596
la03,606,520697,6,1000.0,1000,300,2976
la03,630,53631,8,1000.0,1000,300,2796
la03,614,317125,6,1000.0,1000,300,1376
la03,620,14594,4,1000.0,500,300,1746
la03,641,97017,2,1000.0,1000,300,1516
la03,626,835140,2,1000.0,1000,300,16
la03,606,939994,3,1000.0,1000,300,536
la03,625,785392,2,1000.0,500,300,2806
la03,623,14594,3,1000.0,1000,300,1736
la03,606,960897,6,1000.0,1000,300,376
la03,638,832544,8,1000.0,500,300,2286
la03,606,317125,8,1000.0,500,300,1386
la03,619,520697,6,1000.0,500,300,2966
la03,623,785392,2,1000.0,1000,300,2816
la03,629,223702,6,1000.0,500,300,2166
la03,606,97017,3,1000.0,500,300,1526
la03,619,650157,8,1000.0,1000,300,496
la03,635,637083,2,1000.0,1000,300,1416
la03,634,409001,6,1000.0,1000,300,1676
la03,624,409001,4,1000.0,500,300,1646
la03,619,650157,3,1000.0,500,300,426
la03,632,520697,2,1000.0,1000,300,2916
la03,615,835140,4,1000.0,500,300,46
la03,629,637083,4,1000.0,500,300,1446
la03,620,785392,8,1000.0,500,300,2886
la03,623,650157,4,1000.0,1000,300,456
la03,623,637083,6,1000.0,500,300,1466
la03,623,520697,2,1000.0,500,300,2906
la03,614,409001,6,1000.0,500,300,1666
la03,613,650157,3,1000.0,1000,300,436
la03,623,650157,4,1000.0,500,300,446
la03,623,409001,4,1000.0,1000,300,1656
la03,623,637083,4,1000.0,1000,300,1456
la03,621,785392,8,1000.0,1000,300,2896
la03,606,7169,6,1000.0,500,300,166
la03,613,223702,4,1000.0,1000,300,2156
la03,626,637083,8,1000.0,1000,300,1496
la03,606,650157,6,1000.0,500,300,466
la03,641,637083,3,1000.0,1000,300,1436
la03,606,409001,3,1000.0,500,300,1626
la03,624,785392,4,1000.0,1000,300,2856
la03,625,223702,8,1000.0,500,300,2186
la03,630,650157,8,1000.0,500,300,486
la03,623,650157,2,1000.0,500,300,406
la03,623,520697,3,1000.0,1000,300,2936
la03,619,637083,8,1000.0,500,300,1486
la03,619,409001,8,1000.0,1000,300,1696
la03,623,637083,3,1000.0,500,300,1426
la03,619,947154,8,1000.0,500,300,286
la03,606,785392,6,1000.0,500,300,2866
la03,606,650157,6,1000.0,1000,300,476
la03,634,409001,3,1000.0,1000,300,1636
la03,630,650157,2,1000.0,1000,300,416
la03,623,520697,3,1000.0,500,300,2926
la03,614,409001,8,1000.0,500,300,1686
la03,621,637083,6,1000.0,1000,300,1476
la03,606,785392,6,1000.0,1000,300,2876
la03,619,14594,4,1000.0,1000,300,1756
la03,629,7169,4,1000.0,500,300,146
la03,623,835140,2,1000.0,500,300,6
la03,620,939994,6,1000.0,500,300,566
la03,625,14594,8,1000.0,1000,300,1796
la03,606,317125,4,1000.0,1000,300,1356
la03,606,960897,2,1000.0,1000,300,316
la03,621,520697,8,1000.0,1000,300,2996
la03,620,14594,6,1000.0,500,300,1766
la03,619,97017,3,1000.0,1000,300,1536
la03,624,947154,2,1000.0,1000,300,216
la03,621,53631,6,1000.0,500,300,2766
la03,623,53631,4,1000.0,500,300,2746
la03,623,960897,4,1000.0,500,300,346
la03,606,939994,8,1000.0,1000,300,596
la03,625,223702,6,1000.0,1000,300,2176
la03,623,947154,3,1000.0,500,300,226
la03,625,939994,6,1000.0,1000,300,576
la03,613,14594,8,1000.0,500,300,1786
la03,620,317125,4,1000.0,500,300,1346
la03,624,14594,6,1000.0,1000,300,1776
la03,623,97017,6,1000.0,1000,300,1576
la03,614,97017,6,1000.0,500,300,1566
la03,619,947154,6,1000.0,1000,300,276
la03,625,317125,6,1000.0,500,300,1366
la03,623,960897,3,1000.0,1000,300,336
la03,624,97017,4,1000.0,500,300,1546
la03,619,317125,3,1000.0,1000,300,1336
la03,606,960897,2,1000.0,500,300,306
la03,619,939994,8,1000.0,500,300,586
la03,630,97017,8,1000.0,500,300,1586
la03,621,317125,3,1000.0,500,300,1326
la03,619,53631,4,1000.0,1000,300,2756
la03,606,520697,8,1000.0,500,300,2986
la03,613,960897,4,1000.0,1000,300,356
la03,623,835140,4,1000.0,1000,300,56
la03,641,7169,6,1000.0,1000,300,176
la03,614,7169,3,1000.0,1000,300,136
la03,619,960897,3,1000.0,500,300,326
la03,624,53631,3,1000.0,1000,300,2736
la03,619,53631,8,1000.0,500,300,2786
la03,620,97017,4,1000.0,1000,300,1556
la03,619,835140,3,1000.0,1000,300,36
la03,619,939994,4,1000.0,1000,300,556
la03,619,53631,6,1000.0,1000,300,2776
la03,619,592855,2,1000.0,500,300,606
la04,611,409001,3,1000.0,1000,300,1635
la04,611,244994,4,1000.0,500,300,845
la04,611,637083,8,1000.0,500,300,1485
la04,611,244994,6,1000.0,1000,300,875
la04,611,759087,4,1000.0,1000,300,2355
la04,611,520697,2,1000.0,500,300,2905
la04,616,97017,6,1000.0,500,300,1565
la04,611,759087,4,1000.0,500,300,2345
la04,611,409001,4,1000.0,1000,300,1655
la04,611,7169,4,1000.0,1000,300,155
la04,611,650157,2,1000.0,1000,300,415
la04,611,960897,3,1000.0,1000,300,335
la04,611,926167,6,1000.0,500,300,2465
la04,611,736154,3,1000.0,500,300,2025
la04,611,520697,3,1000.0,1000,300,2935
la04,611,929289,8,1000.0,1000,300,995
la04,611,640662,3,1000.0,500,300,1125
la04,611,63476,8,1000.0,1000,300,1095
la04,611,97017,4,1000.0,500,300,1545
la04,611,223702,3,1000.0,500,300,2125
la04,611,929289,6,1000.0,1000,300,975
la04,611,832544,3,1000.0,1000,300,2235
la04,611,960897,3,1000.0,500,300,325
la04,611,640662,2,1000.0,500,300,1105
la04,611,926167,8,1000.0,1000,300,2495
la04,611,244994,4,1000.0,1000,300,855
la04,611,7169,6,1000.0,500,300,165
la04,611,640662,2,1000.0,1000,300,1115
la04,611,520697,2,1000.0,1000,300,2915
la04,611,926167,8,1000.0,500,300,2485
la04,611,759087,3,1000.0,500,300,2325
la04,611,223702,6,1000.0,1000,300,2175
la04,612,63476,2,1000.0,500,300,1005
la04,611,832544,3,1000.0,500,300,2225
la04,632,947154,3,1000.0,1000,300,235
la04,611,650157,3,1000.0,500,300,425
la04,611,637083,6,1000.0,1000,300,1475
la04,611,63476,2,1000.0,1000,300,1015
la04,611,926167,6,1000.0,1000,300,2475
la04,616,960897,2,1000.0,1000,300,315
la04,611,736154,2,1000.0,500,300,2005
la04,616,929289,8,1000.0,500,300,985
la04,616,835140,8,1000.0,500,300,85
la04,611,637083,6,1000.0,500,300,1465
la04,611,244994,6,1000.0,500,300,865
la04,611,650157,3,1000.0,1000,300,435
la04,611,409001,4,1000.0,500,300,1645
la04,611,736154,2,1000.0,1000,300,2015
la04,611,97017,4,1000.0,1000,300,1555
la04,611,520697,3,1000.0,500,300,2925
la04,611,223702,2,1000.0,1000,300,2115
la04,611,736154,8,1000.0,500,300,2085
la04,611,960897,2,1000.0,500,300,305
la04,611,244994,8,1000.0,500,300,885
la04,611,960897,8,1000.0,500,300,385
la04,611,97017,3,1000.0,1000,300,1535
la04,611,520697,8,1000.0,1000,300,2995
la04,611,97017,8,1000.0,500,300,1585
la04,611,520697,6,1000.0,500,300,2965
la04,611,736154,8,1000.0,1000,300,2095
la04,611,409001,2,1000.0,500,300,1605
la04,611,929289,4,1000.0,1000,300,955
la04,611,759087,8,1000.0,500,300,2385
la04,611,929289,3,1000.0,500,300,925
la04,611,960897,4,1000.0,1000,300,355
la04,611,960897,6,1000.0,1000,300,375
la04,611,63476,4,1000.0,1000,300,1055
la04,616,926167,2,1000.0,1000,300,2415
la04,616,736154,6,1000.0,500,300,2065
la04,611,97017,2,1000.0,1000,300,1515
la04,611,520697,6,1000.0,1000,300,2975
la04,611,832544,8,1000.0,500,300,2285
la04,611,520697,8,1000.0,500,300,2985
la04,611,929289,4,1000.0,500,300,945
la04,611,759087,8,1000.0,1000,300,2395
la04,611,97017,8,1000.0,1000,300,1595
la04,611,97017,3,1000.0,500,300,1525
la04,611,736154,4,1000.0,1000,300,2055
la04,611,960897,6,1000.0,500,300,365
la04,611,835140,8,1000.0,1000,300,95
la04,611,736154,6,1000.0,1000,300,2075
la04,611,63476,3,1000.0,1000,300,1035
la04,611,929289,3,1000.0,1000,300,935
la04,611,7169,2,1000.0,500,300,105
la04,611,926167,2,1000.0,500,300,2405
la04,611,63476,4,1000.0,500,300,1045
la04,611,835140,3,1000.0,1000,300,35
la04,616,929289,2,1000.0,1000,300,915
la04,611,63476,6,1000.0,500,300,1065
la04,611,223702,2,1000.0,500,300,2105
la04,611,926167,4,1000.0,500,300,2445
la04,611,835140,2,1000.0,1000,300,15
la04,611,97017,6,1000.0,1000,300,1575
la04,611,244994,8,1000.0,1000,300,895
la04,611,759087,6,1000.0,500,300,2365
la04,611,223702,3,1000.0,1000,300,2135
la04,611,520697,4,1000.0,500,300,2945
la04,611,637083,8,1000.0,1000,300,1495
la04,611,736154,3,1000.0,1000,300,2035
la04,611,947154,4,1000.0,500,300,245
la04,611,409001,3,1000.0,500,300,1625
la04,611,926167,4,1000.0,1000,300,2455
la04,611,832544,6,1000.0,1000,300,2275
la04,611,63476,8,1000.0,500,300,1085
la04,611,650157,2,1000.0,500,300,405
la04,611,736154,4,1000.0,500,300,2045
la04,611,960897,8,1000.0,1000,300,395
la04,611,926167,3,1000.0,500,300,2425
la04,611,97017,2,1000.0,500,300,1505
la04,611,947154,2,1000.0,500,300,205
la04,611,832544,2,1000.0,1000,300,2215
la04,611,63476,3,1000.0,500,300,1025
la04,611,929289,6,1000.0,500,300,965
la04,611,759087,3,1000.0,1000,300,2335
la04,611,520697,4,1000.0,1000,300,2955
la04,616,409001,2,1000.0,1000,300,1615
la04,611,929289,2,1000.0,500,300,905
la04,611,63476,6,1000.0,1000,300,1075
la04,611,960897,4,1000.0,500,300,345
la04,611,947154,8,1000.0,1000,300,295
la04,611,759087,6,1000.0,1000,300,2375
la04,611,926167,3,1000.0,1000,300,2435
la04,611,53631,3,1000.0,1000,300,2735
la04,611,244994,2,1000.0,500,300,805
la04,611,791673,8,1000.0,1000,300,1995
la04,611,7169,6,1000.0,1000,300,175
la04,611,592855,8,1000.0,1000,300,695
la04,611,14594,4,1000.0,1000,300,1755
la04,611,947154,6,1000.0,500,300,265
la04,611,835140,4,1000.0,1000,300,55
la04,611,792849,6,1000.0,500,300,1865
la04,611,753386,4,1000.0,1000,300,1255
la04,611,490809,4,1000.0,1000,300,2655
la04,616,7169,3,1000.0,500,300,125
la04,611,317125,6,1000.0,500,300,1365
la04,616,939994,4,1000.0,1000,300,555
la04,611,53631,8,1000.0,500,300,2785
la04,611,490809,6,1000.0,500,300,2665
la04,611,753386,6,1000.0,500,300,1265
la04,611,53631,6,1000.0,1000,300,2775
la04,611,592855,6,1000.0,1000,300,675
la04,611,939994,6,1000.0,500,300,565
la04,611,792849,4,1000.0,1000,300,1855
la04,611,592855,8,1000.0,500,300,685
la04,611,7169,8,1000.0,500,300,185
la04,611,53631,8,1000.0,1000,300,2795
la04,616,792849,6,1000.0,1000,300,1875
la04,616,753386,3,1000.0,500,300,1225
la04,611,14594,3,1000.0,1000,300,1735
la04,611,792849,8,1000.0,1000,300,1895
la04,611,490809,3,1000.0,500,300,2625
la04,611,317125,8,1000.0,500,300,1385
la04,611,567867,2,1000.0,1000,300,715
la04,611,947154,3,1000.0,500,300,225
la04,611,939994,3,1000.0,1000,300,535
la04,611,490809,4,1000.0,500,300,2645
la04,611,753386,3,1000.0,1000,300,1235
la04,611,785392,2,1000.0,500,300,2805
la04,611,947154,2,1000.0,1000,300,215
la04,611,490809,3,1000.0,1000,300,2635
la04,611,14594,4,1000.0,500,300,1745
la04,611,567867,2,1000.0,500,300,705
la04,611,317125,6,1000.0,1000,300,1375
la04,611,753386,4,1000.0,500,300,1245
la04,611,939994,4,1000.0,500,300,545
la04,611,792849,8,1000.0,500,300,1885
la04,611,785392,2,1000.0,1000,300,2815
la04,611,490809,6,1000.0,1000,300,2675
la04,611,317125,4,1000.0,1000,300,1355
la04,611,947154,6,1000.0,1000,300,275
la04,611,223702,4,1000.0,1000,300,2155
la04,611,592855,3,1000.0,1000,300,635
la04,611,939994,8,1000.0,1000,300,595
la04,611,792849,2,1000.0,1000,300,1815
la04,611,53631,2,1000.0,1000,300,2715
la04,611,53631,4,1000.0,500,300,2745
la04,611,317125,2,1000.0,500,300,1305
la04,611,53631,2,1000.0,500,300,2705
la04,611,14594,8,1000.0,1000,300,1795
la04,611,759087,2,1000.0,500,300,2305
la04,611,317125,3,1000.0,500,300,1325
la04,611,592855,2,1000.0,500,300,605
la04,611,792849,2,1000.0,500,300,1805
la04,611,53631,3,1000.0,500,300,2725
la04,611,223702,8,1000.0,1000,300,2195
la04,611,592855,2,1000.0,1000,300,615
la04,611,317125,2,1000.0,1000,300,1315
la04,611,592855,3,1000.0,500,300,625
la04,611,14594,6,1000.0,500,300,1765
la04,611,317125,3,1000.0,1000,300,1335
la04,611,753386,8,1000.0,1000,300,1295
la04,611,753386,6,1000.0,1000,300,1275
la04,611,592855,6,1000.0,500,300,665
la04,611,7169,3,1000.0,1000,300,135
la04,611,792849,4,1000.0,500,300,1845
la04,611,939994,6,1000.0,1000,300,575
la04,611,53631,6,1000.0,500,300,2765
la04,616,14594,6,1000.0,1000,300,1775
la04,611,592855,4,1000.0,1000,300,655
la04,611,792849,3,1000.0,500,300,1825
la04,611,317125,4,1000.0,500,300,1345
la04,611,753386,8,1000.0,500,300,1285
la04,611,939994,8,1000.0,500,300,585
la04,611,835140,6,1000.0,500,300,65
la04,611,490809,8,1000.0,1000,300,2695
la04,611,53631,4,1000.0,1000,300,2755
la04,611,592855,4,1000.0,500,300,645
la04,611,832544,4,1000.0,1000,300,2255
la04,611,14594,8,1000.0,500,300,1785
la04,611,792849,3,1000.0,1000,300,1835
la04,611,567867,3,1000.0,500,300,725
la04,611,939994,3,1000.0,500,300,525
la04,611,490809,2,1000.0,1000,300,2615
la04,611,265062,3,1000.0,1000,300,2535
la04,611,640662,4,1000.0,1000,300,1155
la04,611,637083,4,1000.0,500,300,1445
la04,611,650157,6,1000.0,500,300,465
la04,611,785392,6,1000.0,1000,300,2875
la04,611,637083,3,1000.0,1000,300,1435
la04,611,265062,4,1000.0,500,300,2545
la04,611,409001,8,1000.0,500,300,1685
la04,611,791673,6,1000.0,500,300,1965
la04,611,791673,4,1000.0,1000,300,1955
la04,611,650157,6,1000.0,1000,300,475
la04,611,567867,8,1000.0,1000,300,795
la04,611,640662,6,1000.0,500,300,1165
la04,611,947154,4,1000.0,1000,300,255
la04,611,7169,8,1000.0,1000,300,195
la04,611,265062,4,1000.0,1000,300,2555
la04,611,785392,6,1000.0,500,300,2865
la04,611,409001,8,1000.0,1000,300,1695
la04,616,223702,8,1000.0,500,300,2185
la04,611,567867,8,1000.0,500,300,785
la04,611,409001,6,1000.0,1000,300,1675
la04,611,244994,2,1000.0,1000,300,815
la04,611,265062,2,1000.0,500,300,2505
la04,611,244994,3,1000.0,1000,300,835
la04,611,650157,4,1000.0,500,300,445
la04,611,640662,3,1000.0,1000,300,1135
la04,611,637083,4,1000.0,1000,300,1455
la04,611,791673,8,1000.0,500,300,1985
la04,611,785392,8,1000.0,1000,300,2895
la04,611,265062,2,1000.0,1000,300,2515
la04,632,7169,2,1000.0,1000,300,115
la04,611,409001,6,1000.0,500,300,1665
la04,611,244994,3,1000.0,500,300,825
la04,611,223702,6,1000.0,500,300,2165
la04,611,7169,4,1000.0,500,300,145
la04,611,650157,4,1000.0,1000,300,455
la04,611,791673,6,1000.0,1000,300,1975
la04,611,640662,4,1000.0,500,300,1145
la04,611,265062,3,1000.0,500,300,2525
la04,611,785392,8,1000.0,500,300,2885
la04,611,835140,4,1000.0,500,300,45
la04,611,640662,6,1000.0,1000,300,1175
la04,632,637083,3,1000.0,500,300,1425
la04,611,791673,4,1000.0,500,300,1945
la04,611,835140,6,1000.0,1000,300,75
la04,611,785392,3,1000.0,1000,300,2835
la04,611,791673,2,1000.0,1000,300,1915
la04,611,753386,2,1000.0,500,300,1205
la04,611,637083,2,1000.0,500,300,1405
la04,611,567867,4,1000.0,500,300,745
la04,611,14594,2,1000.0,1000,300,1715
la04,611,265062,8,1000.0,1000,300,2595
la04,611,939994,2,1000.0,500,300,505
la04,611,939994,2,1000.0,1000,300,515
la04,611,490809,2,1000.0,500,300,2605
la04,611,785392,3,1000.0,500,300,2825
la04,611,567867,3,1000.0,1000,300,735
la04,611,753386,2,1000.0,1000,300,1215
la04,611,317125,8,1000.0,1000,300,1395
la04,611,14594,3,1000.0,500,300,1725
la04,611,791673,2,1000.0,500,300,1905
la04,611,832544,6,1000.0,500,300,2265
la04,611,759087,2,1000.0,1000,300,2315
la04,611,567867,4,1000.0,1000,300,755
la04,611,265062,8,1000.0,500,300,2585
la04,611,791673,3,1000.0,500,300,1925
la04,611,223702,4,1000.0,500,300,2145
la04,611,265062,6,1000.0,500,300,2565
la04,611,650157,8,1000.0,500,300,485
la04,611,567867,6,1000.0,1000,300,775
la04,611,832544,2,1000.0,500,300,2205
la04,611,785392,4,1000.0,1000,300,2855
la04,611,791673,3,1000.0,1000,300,1935
la04,611,640662,8,1000.0,500,300,1185
la04,611,832544,8,1000.0,1000,300,2295
la04,611,265062,6,1000.0,1000,300,2575
la04,611,947154,8,1000.0,500,300,285
la04,611,637083,2,1000.0,1000,300,1415
la04,611,650157,8,1000.0,1000,300,495
la04,611,567867,6,1000.0,500,300,765
la04,611,832544,4,1000.0,500,300,2245
la04,611,14594,2,1000.0,500,300,1705
la04,611,640662,8,1000.0,1000,300,1195
la04,611,835140,2,1000.0,500,300,5
la04,611,785392,4,1000.0,500,300,2845
la04,611,835140,3,1000.0,500,300,25
la04,611,490809,8,1000.0,500,300,2685
