seed,tabu_length,max_steps,longest_hold
789405,8,1000,500,la02
789405,8,1000,500,abz5
789405,8,1000,500,la01
789405,8,1000,1000,ft10
789405,8,1000,1000,abz7
789405,8,1000,1000,ft20
789405,8,1000,1000,abz9
789405,8,1000,1000,la04
789405,8,1000,1000,la03
789405,8,1000,1000,abz6
789405,8,1000,1000,la02
789405,8,1000,1000,abz5
789405,8,1000,1000,la01
962245,2,500,500,ft10
962245,2,500,500,abz7
962245,2,500,500,ft20
962245,2,500,500,abz9
962245,2,500,500,la04
962245,2,500,500,la03
962245,2,500,500,abz6
962245,2,500,500,la02
962245,2,500,500,abz5
962245,2,500,500,la01
962245,2,750,500,ft10
962245,2,750,500,abz7
962245,2,750,500,ft20
962245,2,750,500,abz9
962245,2,750,500,la04
962245,2,750,500,la03
962245,2,750,500,abz6
962245,2,750,500,la02
962245,2,750,500,abz5
962245,2,750,500,la01
962245,2,1000,500,ft10
962245,2,1000,500,abz7
962245,2,1000,500,ft20
962245,2,1000,500,abz9
962245,2,1000,500,la04
962245,2,1000,500,la03
962245,2,1000,500,abz6
962245,2,1000,500,la02
962245,2,1000,500,abz5
962245,2,1000,500,la01
962245,2,1000,1000,ft10
962245,2,1000,1000,abz7
962245,2,1000,1000,ft20
962245,2,1000,1000,abz9
962245,2,1000,1000,la04
962245,2,1000,1000,la03
962245,2,1000,1000,abz6
962245,2,1000,1000,la02
962245,2,1000,1000,abz5
962245,2,1000,1000,la01
962245,3,500,500,ft10
962245,3,500,500,abz7
962245,3,500,500,ft20
962245,3,500,500,abz9
962245,3,500,500,la04
962245,3,500,500,la03
962245,3,500,500,abz6
962245,3,500,500,la02
962245,3,500,500,abz5
962245,3,500,500,la01
962245,3,750,500,ft10
962245,3,750,500,abz7
962245,3,750,500,ft20
962245,3,750,500,abz9
962245,3,750,500,la04
962245,3,750,500,la03
962245,3,750,500,abz6
962245,3,750,500,la02
962245,3,750,500,abz5
962245,3,750,500,la01
962245,3,1000,500,ft10
962245,3,1000,500,abz7
962245,3,1000,500,ft20
962245,3,1000,500,abz9
962245,3,1000,500,la04
962245,3,1000,500,la03
962245,3,1000,500,abz6
962245,3,1000,500,la02
962245,3,1000,500,abz5
962245,3,1000,500,la01
962245,3,1000,1000,ft10
962245,3,1000,1000,abz7
962245,3,1000,1000,ft20
962245,3,1000,1000,abz9
962245,3,1000,1000,la04
962245,3,1000,1000,la03
962245,3,1000,1000,abz6
962245,3,1000,1000,la02
962245,3,1000,1000,abz5
962245,3,1000,1000,la01
962245,4,500,500,ft10
962245,4,500,500,abz7
962245,4,500,500,ft20
962245,4,500,500,abz9
962245,4,500,500,la04
962245,4,500,500,la03
962245,4,500,500,abz6
962245,4,500,500,la02
962245,4,500,500,abz5
962245,4,500,500,la01
962245,4,750,500,ft10
962245,4,750,500,abz7
962245,4,750,500,ft20
962245,4,750,500,abz9
962245,4,750,500,la04
962245,4,750,500,la03
962245,4,750,500,abz6
962245,4,750,500,la02
962245,4,750,500,abz5
962245,4,750,500,la01
962245,4,1000,500,ft10
962245,4,1000,500,abz7
962245,4,1000,500,ft20
962245,4,1000,500,abz9
962245,4,1000,500,la04
962245,4,1000,500,la03
962245,4,1000,500,abz6
962245,4,1000,500,la02
962245,4,1000,500,abz5
962245,4,1000,500,la01
962245,4,1000,1000,ft10
962245,4,1000,1000,abz7
962245,4,1000,1000,ft20
962245,4,1000,1000,abz9
962245,4,1000,1000,la04
962245,4,1000,1000,la03
962245,4,1000,1000,abz6
962245,4,1000,1000,la02
962245,4,1000,1000,abz5
962245,4,1000,1000,la01
962245,6,500,500,ft10
962245,6,500,500,abz7
962245,6,500,500,ft20
962245,6,500,500,abz9
962245,6,500,500,la04
962245,6,500,500,la03
962245,6,500,500,abz6
962245,6,500,500,la02
962245,6,500,500,abz5
962245,6,500,500,la01
962245,6,750,500,ft10
962245,6,750,500,abz7
962245,6,750,500,ft20
962245,6,750,500,abz9
962245,6,750,500,la04
962245,6,750,500,la03
962245,6,750,500,abz6
962245,6,750,500,la02
962245,6,750,500,abz5
962245,6,750,500,la01
962245,6,1000,500,ft10
962245,6,1000,500,abz7
962245,6,1000,500,ft20
962245,6,1000,500,abz9
962245,6,1000,500,la04
962245,6,1000,500,la03
962245,6,1000,500,abz6
962245,6,1000,500,la02
962245,6,1000,500,abz5
962245,6,1000,500,la01
962245,6,1000,1000,ft10
962245,6,1000,1000,abz7
962245,6,1000,1000,ft20
962245,6,1000,1000,abz9
962245,6,1000,1000,la04
962245,6,1000,1000,la03
962245,6,1000,1000,abz6
962245,6,1000,1000,la02
962245,6,1000,1000,abz5
962245,6,1000,1000,la01
962245,8,500,500,ft10
962245,8,500,500,abz7
962245,8,500,500,ft20
962245,8,500,500,abz9
962245,8,500,500,la04
962245,8,500,500,la03
962245,8,500,500,abz6
962245,8,500,500,la02
962245,8,500,500,abz5
962245,8,500,500,la01
962245,8,750,500,ft10
962245,8,750,500,abz7
962245,8,750,500,ft20
962245,8,750,500,abz9
962245,8,750,500,la04
962245,8,750,500,la03
962245,8,750,500,abz6
962245,8,750,500,la02
962245,8,750,500,abz5
962245,8,750,500,la01
962245,8,1000,500,ft10
962245,8,1000,500,abz7
962245,8,1000,500,ft20
962245,8,1000,500,abz9
962245,8,1000,500,la04
962245,8,1000,500,la03
962245,8,1000,500,abz6
962245,8,1000,500,la02
962245,8,1000,500,abz5
962245,8,1000,500,la01
962245,8,1000,1000,ft10
962245,8,1000,1000,abz7
962245,8,1000,1000,ft20
962245,8,1000,1000,abz9
962245,8,1000,1000,la04
962245,8,1000,1000,la03
962245,8,1000,1000,abz6
962245,8,1000,1000,la02
962245,8,1000,1000,abz5
962245,8,1000,1000,la01
243239,2,500,500,ft10
243239,2,500,500,abz7
243239,2,500,500,ft20
243239,2,500,500,abz9
243239,2,500,500,la04
243239,2,500,500,la03
243239,2,500,500,abz6
243239,2,500,500,la02
243239,2,500,500,abz5
243239,2,500,500,la01
243239,2,750,500,ft10
243239,2,750,500,abz7
243239,2,750,500,ft20
243239,2,750,500,abz9
243239,2,750,500,la04
243239,2,750,500,la03
243239,2,750,500,abz6
243239,2,750,500,la02
243239,2,750,500,abz5
243239,2,750,500,la01
243239,2,1000,500,ft10
243239,2,1000,500,abz7
243239,2,1000,500,ft20
243239,2,1000,500,abz9
243239,2,1000,500,la04
243239,2,1000,500,la03
243239,2,1000,500,abz6
243239,2,1000,500,la02
243239,2,1000,500,abz5
243239,2,1000,500,la01
243239,2,1000,1000,ft10
243239,2,1000,1000,abz7
243239,2,1000,1000,ft20
243239,2,1000,1000,abz9
243239,2,1000,1000,la04
243239,2,1000,1000,la03
243239,2,1000,1000,abz6
243239,2,1000,1000,la02
243239,2,1000,1000,abz5
243239,2,1000,1000,la01
243239,3,500,500,ft10
243239,3,500,500,abz7
243239,3,500,500,ft20
243239,3,500,500,abz9
243239,3,500,500,la04
243239,3,500,500,la03
243239,3,500,500,abz6
243239,3,500,500,la02
243239,3,500,500,abz5
243239,3,500,500,la01
243239,3,750,500,ft10
243239,3,750,500,abz7
243239,3,750,500,ft20
243239,3,750,500,abz9
243239,3,750,500,la04
243239,3,750,500,la03
243239,3,750,500,abz6
243239,3,750,500,la02
243239,3,750,500,abz5
243239,3,750,500,la01
243239,3,1000,500,ft10
243239,3,1000,500,abz7
243239,3,1000,500,ft20
243239,3,1000,500,abz9
243239,3,1000,500,la04
243239,3,1000,500,la03
243239,3,1000,500,abz6
243239,3,1000,500,la02
243239,3,1000,500,abz5
243239,3,1000,500,la01
243239,3,1000,1000,ft10
243239,3,1000,1000,abz7
243239,3,1000,1000,ft20
243239,3,1000,1000,abz9
243239,3,1000,1000,la04
243239,3,1000,1000,la03
243239,3,1000,1000,abz6
243239,3,1000,1000,la02
243239,3,1000,1000,abz5
243239,3,1000,1000,la01
243239,4,500,500,ft10
243239,4,500,500,abz7
243239,4,500,500,ft20
243239,4,500,500,abz9
243239,4,500,500,la04
243239,4,500,500,la03
243239,4,500,500,abz6
243239,4,500,500,la02
243239,4,500,500,abz5
243239,4,500,500,la01
243239,4,750,500,ft10
243239,4,750,500,abz7
243239,4,750,500,ft20
243239,4,750,500,abz9
243239,4,750,500,la04
243239,4,750,500,la03
243239,4,750,500,abz6
243239,4,750,500,la02
243239,4,750,500,abz5
243239,4,750,500,la01
243239,4,1000,500,ft10
243239,4,1000,500,abz7
243239,4,1000,500,ft20
243239,4,1000,500,abz9
243239,4,1000,500,la04
243239,4,1000,500,la03
243239,4,1000,500,abz6
243239,4,1000,500,la02
243239,4,1000,500,abz5
243239,4,1000,500,la01
243239,4,1000,1000,ft10
243239,4,1000,1000,abz7
243239,4,1000,1000,ft20
243239,4,1000,1000,abz9
243239,4,1000,1000,la04
243239,4,1000,1000,la03
243239,4,1000,1000,abz6
243239,4,1000,1000,la02
243239,4,1000,1000,abz5
243239,4,1000,1000,la01
243239,6,500,500,ft10
243239,6,500,500,abz7
243239,6,500,500,ft20
243239,6,500,500,abz9
243239,6,500,500,la04
243239,6,500,500,la03
243239,6,500,500,abz6
243239,6,500,500,la02
243239,6,500,500,abz5
243239,6,500,500,la01
243239,6,750,500,ft10
243239,6,750,500,abz7
243239,6,750,500,ft20
243239,6,750,500,abz9
243239,6,750,500,la04
243239,6,750,500,la03
243239,6,750,500,abz6
243239,6,750,500,la02
243239,6,750,500,abz5
243239,6,750,500,la01
243239,6,1000,500,ft10
243239,6,1000,500,abz7
243239,6,1000,500,ft20
243239,6,1000,500,abz9
243239,6,1000,500,la04
243239,6,1000,500,la03
243239,6,1000,500,abz6
243239,6,1000,500,la02
243239,6,1000,500,abz5
243239,6,1000,500,la01
243239,6,1000,1000,ft10
243239,6,1000,1000,abz7
243239,6,1000,1000,ft20
243239,6,1000,1000,abz9
243239,6,1000,1000,la04
243239,6,1000,1000,la03
243239,6,1000,1000,abz6
243239,6,1000,1000,la02
243239,6,1000,1000,abz5
243239,6,1000,1000,la01
243239,8,500,500,ft10
243239,8,500,500,abz7
243239,8,500,500,ft20
243239,8,500,500,abz9
243239,8,500,500,la04
243239,8,500,500,la03
243239,8,500,500,abz6
243239,8,500,500,la02
243239,8,500,500,abz5
243239,8,500,500,la01
243239,8,750,500,ft10
243239,8,750,500,abz7
243239,8,750,500,ft20
243239,8,750,500,abz9
243239,8,750,500,la04
243239,8,750,500,la03
243239,8,750,500,abz6
243239,8,750,500,la02
243239,8,750,500,abz5
243239,8,750,500,la01
243239,8,1000,500,ft10
243239,8,1000,500,abz7
243239,8,1000,500,ft20
243239,8,1000,500,abz9
243239,8,1000,500,la04
243239,8,1000,500,la03
243239,8,1000,500,abz6
243239,8,1000,500,la02
243239,8,1000,500,abz5
243239,8,1000,500,la01
243239,8,1000,1000,ft10
243239,8,1000,1000,abz7
243239,8,1000,1000,ft20
243239,8,1000,1000,abz9
243239,8,1000,1000,la04
243239,8,1000,1000,la03
243239,8,1000,1000,abz6
243239,8,1000,1000,la02
243239,8,1000,1000,abz5
243239,8,1000,1000,la01
454684,2,500,500,ft10
454684,2,500,500,abz7
454684,2,500,500,ft20
454684,2,500,500,abz9
454684,2,500,500,la04
454684,2,500,500,la03
454684,2,500,500,abz6
454684,2,500,500,la02
454684,2,500,500,abz5
454684,2,500,500,la01
454684,2,750,500,ft10
454684,2,750,500,abz7
454684,2,750,500,ft20
454684,2,750,500,abz9
454684,2,750,500,la04
454684,2,750,500,la03
454684,2,750,500,abz6
454684,2,750,500,la02
454684,2,750,500,abz5
454684,2,750,500,la01
454684,2,1000,500,ft10
454684,2,1000,500,abz7
454684,2,1000,500,ft20
454684,2,1000,500,abz9
454684,2,1000,500,la04
454684,2,1000,500,la03
454684,2,1000,500,abz6
454684,2,1000,500,la02
454684,2,1000,500,abz5
454684,2,1000,500,la01
454684,2,1000,1000,ft10
454684,2,1000,1000,abz7
454684,2,1000,1000,ft20
454684,2,1000,1000,abz9
454684,2,1000,1000,la04
454684,2,1000,1000,la03
454684,2,1000,1000,abz6
454684,2,1000,1000,la02
454684,2,1000,1000,abz5
454684,2,1000,1000,la01
454684,3,500,500,ft10
454684,3,500,500,abz7
454684,3,500,500,ft20
454684,3,500,500,abz9
454684,3,500,500,la04
454684,3,500,500,la03
454684,3,500,500,abz6
454684,3,500,500,la02
454684,3,500,500,abz5
454684,3,500,500,la01
454684,3,750,500,ft10
454684,3,750,500,abz7
454684,3,750,500,ft20
454684,3,750,500,abz9
454684,3,750,500,la04
454684,3,750,500,la03
454684,3,750,500,abz6
454684,3,750,500,la02
454684,3,750,500,abz5
454684,3,750,500,la01
454684,3,1000,500,ft10
454684,3,1000,500,abz7
454684,3,1000,500,ft20
454684,3,1000,500,abz9
454684,3,1000,500,la04
454684,3,1000,500,la03
454684,3,1000,500,abz6
454684,3,1000,500,la02
454684,3,1000,500,abz5
454684,3,1000,500,la01
454684,3,1000,1000,ft10
454684,3,1000,1000,abz7
454684,3,1000,1000,ft20
454684,3,1000,1000,abz9
454684,3,1000,1000,la04
454684,3,1000,1000,la03
454684,3,1000,1000,abz6
454684,3,1000,1000,la02
454684,3,1000,1000,abz5
454684,3,1000,1000,la01
454684,4,500,500,ft10
454684,4,500,500,abz7
454684,4,500,500,ft20
454684,4,500,500,abz9
454684,4,500,500,la04
454684,4,500,500,la03
454684,4,500,500,abz6
454684,4,500,500,la02
454684,4,500,500,abz5
454684,4,500,500,la01
454684,4,750,500,ft10
454684,4,750,500,abz7
454684,4,750,500,ft20
454684,4,750,500,abz9
454684,4,750,500,la04
454684,4,750,500,la03
454684,4,750,500,abz6
454684,4,750,500,la02
454684,4,750,500,abz5
454684,4,750,500,la01
454684,4,1000,500,ft10
454684,4,1000,500,abz7
454684,4,1000,500,ft20
454684,4,1000,500,abz9
454684,4,1000,500,la04
454684,4,1000,500,la03
454684,4,1000,500,abz6
454684,4,1000,500,la02
454684,4,1000,500,abz5
454684,4,1000,500,la01
454684,4,1000,1000,ft10
454684,4,1000,1000,abz7
454684,4,1000,1000,ft20
454684,4,1000,1000,abz9
454684,4,1000,1000,la04
454684,4,1000,1000,la03
454684,4,1000,1000,abz6
454684,4,1000,1000,la02
454684,4,1000,1000,abz5
454684,4,1000,1000,la01
454684,6,500,500,ft10
454684,6,500,500,abz7
454684,6,500,500,ft20
454684,6,500,500,abz9
454684,6,500,500,la04
454684,6,500,500,la03
454684,6,500,500,abz6
454684,6,500,500,la02
454684,6,500,500,abz5
454684,6,500,500,la01
454684,6,750,500,ft10
454684,6,750,500,abz7
454684,6,750,500,ft20
454684,6,750,500,abz9
454684,6,750,500,la04
454684,6,750,500,la03
454684,6,750,500,abz6
454684,6,750,500,la02
454684,6,750,500,abz5
454684,6,750,500,la01
454684,6,1000,500,ft10
454684,6,1000,500,abz7
454684,6,1000,500,ft20
454684,6,1000,500,abz9
454684,6,1000,500,la04
454684,6,1000,500,la03
454684,6,1000,500,abz6
454684,6,1000,500,la02
454684,6,1000,500,abz5
454684,6,1000,500,la01
454684,6,1000,1000,ft10
454684,6,1000,1000,abz7
454684,6,1000,1000,ft20
454684,6,1000,1000,abz9
454684,6,1000,1000,la04
454684,6,1000,1000,la03
454684,6,1000,1000,abz6
454684,6,1000,1000,la02
454684,6,1000,1000,abz5
454684,6,1000,1000,la01
454684,8,500,500,ft10
454684,8,500,500,abz7
454684,8,500,500,ft20
454684,8,500,500,abz9
454684,8,500,500,la04
454684,8,500,500,la03
454684,8,500,500,abz6
454684,8,500,500,la02
454684,8,500,500,abz5
454684,8,500,500,la01
454684,8,750,500,ft10
454684,8,750,500,abz7
454684,8,750,500,ft20
454684,8,750,500,abz9
454684,8,750,500,la04
454684,8,750,500,la03
454684,8,750,500,abz6
454684,8,750,500,la02
454684,8,750,500,abz5
454684,8,750,500,la01
454684,8,1000,500,ft10
454684,8,1000,500,abz7
454684,8,1000,500,ft20
454684,8,1000,500,abz9
454684,8,1000,500,la04
454684,8,1000,500,la03
454684,8,1000,500,abz6
454684,8,1000,500,la02
454684,8,1000,500,abz5
454684,8,1000,500,la01
454684,8,1000,1000,ft10
454684,8,1000,1000,abz7
454684,8,1000,1000,ft20
454684,8,1000,1000,abz9
454684,8,1000,1000,la04
454684,8,1000,1000,la03
454684,8,1000,1000,abz6
454684,8,1000,1000,la02
454684,8,1000,1000,abz5
454684,8,1000,1000,la01
372948,2,500,500,ft10
372948,2,500,500,abz7
372948,2,500,500,ft20
372948,2,500,500,abz9
372948,2,500,500,la04
372948,2,500,500,la03
372948,2,500,500,abz6
372948,2,500,500,la02
372948,2,500,500,abz5
372948,2,500,500,la01
372948,2,750,500,ft10
372948,2,750,500,abz7
372948,2,750,500,ft20
372948,2,750,500,abz9
372948,2,750,500,la04
372948,2,750,500,la03
372948,2,750,500,abz6
372948,2,750,500,la02
372948,2,750,500,abz5
372948,2,750,500,la01
372948,2,1000,500,ft10
372948,2,1000,500,abz7
372948,2,1000,500,ft20
372948,2,1000,500,abz9
372948,2,1000,500,la04
372948,2,1000,500,la03
372948,2,1000,500,abz6
372948,2,1000,500,la02
372948,2,1000,500,abz5
372948,2,1000,500,la01
372948,2,1000,1000,ft10
372948,2,1000,1000,abz7
372948,2,1000,1000,ft20
372948,2,1000,1000,abz9
372948,2,1000,1000,la04
372948,2,1000,1000,la03
372948,2,1000,1000,abz6
372948,2,1000,1000,la02
372948,2,1000,1000,abz5
372948,2,1000,1000,la01
372948,3,500,500,ft10
372948,3,500,500,abz7
372948,3,500,500,ft20
372948,3,500,500,abz9
372948,3,500,500,la04
372948,3,500,500,la03
372948,3,500,500,abz6
372948,3,500,500,la02
372948,3,500,500,abz5
372948,3,500,500,la01
372948,3,750,500,ft10
372948,3,750,500,abz7
372948,3,750,500,ft20
372948,3,750,500,abz9
372948,3,750,500,la04
372948,3,750,500,la03
372948,3,750,500,abz6
372948,3,750,500,la02
372948,3,750,500,abz5
372948,3,750,500,la01
372948,3,1000,500,ft10
372948,3,1000,500,abz7
372948,3,1000,500,ft20
372948,3,1000,500,abz9
372948,3,1000,500,la04
372948,3,1000,500,la03
372948,3,1000,500,abz6
372948,3,1000,500,la02
372948,3,1000,500,abz5
372948,3,1000,500,la01
372948,3,1000,1000,ft10
372948,3,1000,1000,abz7
372948,3,1000,1000,ft20
372948,3,1000,1000,abz9
372948,3,1000,1000,la04
372948,3,1000,1000,la03
372948,3,1000,1000,abz6
372948,3,1000,1000,la02
372948,3,1000,1000,abz5
372948,3,1000,1000,la01
372948,4,500,500,ft10
372948,4,500,500,abz7
372948,4,500,500,ft20
372948,4,500,500,abz9
372948,4,500,500,la04
372948,4,500,500,la03
372948,4,500,500,abz6
372948,4,500,500,la02
372948,4,500,500,abz5
372948,4,500,500,la01
372948,4,750,500,ft10
372948,4,750,500,abz7
372948,4,750,500,ft20
372948,4,750,500,abz9
372948,4,750,500,la04
372948,4,750,500,la03
372948,4,750,500,abz6
372948,4,750,500,la02
372948,4,750,500,abz5
372948,4,750,500,la01
372948,4,1000,500,ft10
372948,4,1000,500,abz7
372948,4,1000,500,ft20
372948,4,1000,500,abz9
372948,4,1000,500,la04
372948,4,1000,500,la03
372948,4,1000,500,abz6
372948,4,1000,500,la02
372948,4,1000,500,abz5
372948,4,1000,500,la01
372948,4,1000,1000,ft10
372948,4,1000,1000,abz7
372948,4,1000,1000,ft20
372948,4,1000,1000,abz9
372948,4,1000,1000,la04
372948,4,1000,1000,la03
372948,4,1000,1000,abz6
372948,4,1000,1000,la02
372948,4,1000,1000,abz5
372948,4,1000,1000,la01
372948,6,500,500,ft10
372948,6,500,500,abz7
372948,6,500,500,ft20
372948,6,500,500,abz9
372948,6,500,500,la04
372948,6,500,500,la03
372948,6,500,500,abz6
372948,6,500,500,la02
372948,6,500,500,abz5
372948,6,500,500,la01
372948,6,750,500,ft10
372948,6,750,500,abz7
372948,6,750,500,ft20
372948,6,750,500,abz9
372948,6,750,500,la04
372948,6,750,500,la03
372948,6,750,500,abz6
372948,6,750,500,la02
372948,6,750,500,abz5
372948,6,750,500,la01
372948,6,1000,500,ft10
372948,6,1000,500,abz7
372948,6,1000,500,ft20
372948,6,1000,500,abz9
372948,6,1000,500,la04
372948,6,1000,500,la03
372948,6,1000,500,abz6
372948,6,1000,500,la02
372948,6,1000,500,abz5
372948,6,1000,500,la01
372948,6,1000,1000,ft10
372948,6,1000,1000,abz7
372948,6,1000,1000,ft20
372948,6,1000,1000,abz9
372948,6,1000,1000,la04
372948,6,1000,1000,la03
372948,6,1000,1000,abz6
372948,6,1000,1000,la02
372948,6,1000,1000,abz5
372948,6,1000,1000,la01
372948,8,500,500,ft10
372948,8,500,500,abz7
372948,8,500,500,ft20
372948,8,500,500,abz9
372948,8,500,500,la04
372948,8,500,500,la03
372948,8,500,500,abz6
372948,8,500,500,la02
372948,8,500,500,abz5
372948,8,500,500,la01
372948,8,750,500,ft10
372948,8,750,500,abz7
372948,8,750,500,ft20
372948,8,750,500,abz9
372948,8,750,500,la04
372948,8,750,500,la03
372948,8,750,500,abz6
372948,8,750,500,la02
372948,8,750,500,abz5
372948,8,750,500,la01
372948,8,1000,500,ft10
372948,8,1000,500,abz7
372948,8,1000,500,ft20
372948,8,1000,500,abz9
372948,8,1000,500,la04
372948,8,1000,500,la03
372948,8,1000,500,abz6
372948,8,1000,500,la02
372948,8,1000,500,abz5
372948,8,1000,500,la01
372948,8,1000,1000,ft10
372948,8,1000,1000,abz7
372948,8,1000,1000,ft20
372948,8,1000,1000,abz9
372948,8,1000,1000,la04
372948,8,1000,1000,la03
372948,8,1000,1000,abz6
372948,8,1000,1000,la02
372948,8,1000,1000,abz5
372948,8,1000,1000,la01
862098,2,500,500,ft10
862098,2,500,500,abz7
862098,2,500,500,ft20
862098,2,500,500,abz9
862098,2,500,500,la04
862098,2,500,500,la03
862098,2,500,500,abz6
862098,2,500,500,la02
862098,2,500,500,abz5
862098,2,500,500,la01
862098,2,750,500,ft10
862098,2,750,500,abz7
862098,2,750,500,ft20
862098,2,750,500,abz9
862098,2,750,500,la04
862098,2,750,500,la03
862098,2,750,500,abz6
862098,2,750,500,la02
862098,2,750,500,abz5
862098,2,750,500,la01
862098,2,1000,500,ft10
862098,2,1000,500,abz7
862098,2,1000,500,ft20
862098,2,1000,500,abz9
862098,2,1000,500,la04
862098,2,1000,500,la03
862098,2,1000,500,abz6
862098,2,1000,500,la02
862098,2,1000,500,abz5
862098,2,1000,500,la01
862098,2,1000,1000,ft10
862098,2,1000,1000,abz7
862098,2,1000,1000,ft20
862098,2,1000,1000,abz9
862098,2,1000,1000,la04
862098,2,1000,1000,la03
862098,2,1000,1000,abz6
862098,2,1000,1000,la02
862098,2,1000,1000,abz5
862098,2,1000,1000,la01
862098,3,500,500,ft10
862098,3,500,500,abz7
862098,3,500,500,ft20
862098,3,500,500,abz9
862098,3,500,500,la04
862098,3,500,500,la03
862098,3,500,500,abz6
862098,3,500,500,la02
862098,3,500,500,abz5
862098,3,500,500,la01
862098,3,750,500,ft10
862098,3,750,500,abz7
862098,3,750,500,ft20
862098,3,750,500,abz9
862098,3,750,500,la04
862098,3,750,500,la03
862098,3,750,500,abz6
862098,3,750,500,la02
862098,3,750,500,abz5
862098,3,750,500,la01
862098,3,1000,500,ft10
862098,3,1000,500,abz7
862098,3,1000,500,ft20
862098,3,1000,500,abz9
862098,3,1000,500,la04
862098,3,1000,500,la03
862098,3,1000,500,abz6
862098,3,1000,500,la02
862098,3,1000,500,abz5
862098,3,1000,500,la01
862098,3,1000,1000,ft10
862098,3,1000,1000,abz7
862098,3,1000,1000,ft20
862098,3,1000,1000,abz9
862098,3,1000,1000,la04
862098,3,1000,1000,la03
862098,3,1000,1000,abz6
862098,3,1000,1000,la02
862098,3,1000,1000,abz5
862098,3,1000,1000,la01
862098,4,500,500,ft10
862098,4,500,500,abz7
862098,4,500,500,ft20
862098,4,500,500,abz9
862098,4,500,500,la04
862098,4,500,500,la03
862098,4,500,500,abz6
862098,4,500,500,la02
862098,4,500,500,abz5
862098,4,500,500,la01
862098,4,750,500,ft10
862098,4,750,500,abz7
862098,4,750,500,ft20
862098,4,750,500,abz9
862098,4,750,500,la04
862098,4,750,500,la03
862098,4,750,500,abz6
862098,4,750,500,la02
862098,4,750,500,abz5
862098,4,750,500,la01
862098,4,1000,500,ft10
862098,4,1000,500,abz7
862098,4,1000,500,ft20
862098,4,1000,500,abz9
862098,4,1000,500,la04
862098,4,1000,500,la03
862098,4,1000,500,abz6
862098,4,1000,500,la02
862098,4,1000,500,abz5
862098,4,1000,500,la01
862098,4,1000,1000,ft10
862098,4,1000,1000,abz7
862098,4,1000,1000,ft20
862098,4,1000,1000,abz9
862098,4,1000,1000,la04
862098,4,1000,1000,la03
862098,4,1000,1000,abz6
862098,4,1000,1000,la02
862098,4,1000,1000,abz5
862098,4,1000,1000,la01
862098,6,500,500,ft10
862098,6,500,500,abz7
862098,6,500,500,ft20
862098,6,500,500,abz9
862098,6,500,500,la04
862098,6,500,500,la03
862098,6,500,500,abz6
862098,6,500,500,la02
862098,6,500,500,abz5
862098,6,500,500,la01
862098,6,750,500,ft10
862098,6,750,500,abz7
862098,6,750,500,ft20
862098,6,750,500,abz9
862098,6,750,500,la04
862098,6,750,500,la03
862098,6,750,500,abz6
862098,6,750,500,la02
862098,6,750,500,abz5
862098,6,750,500,la01
862098,6,1000,500,ft10
862098,6,1000,500,abz7
862098,6,1000,500,ft20
862098,6,1000,500,abz9
862098,6,1000,500,la04
862098,6,1000,500,la03
862098,6,1000,500,abz6
862098,6,1000,500,la02
862098,6,1000,500,abz5
862098,6,1000,500,la01
862098,6,1000,1000,ft10
862098,6,1000,1000,abz7
862098,6,1000,1000,ft20
862098,6,1000,1000,abz9
862098,6,1000,1000,la04
862098,6,1000,1000,la03
862098,6,1000,1000,abz6
862098,6,1000,1000,la02
862098,6,1000,1000,abz5
862098,6,1000,1000,la01
862098,8,500,500,ft10
862098,8,500,500,abz7
862098,8,500,500,ft20
862098,8,500,500,abz9
862098,8,500,500,la04
862098,8,500,500,la03
862098,8,500,500,abz6
862098,8,500,500,la02
862098,8,500,500,abz5
862098,8,500,500,la01
862098,8,750,500,ft10
862098,8,750,500,abz7
862098,8,750,500,ft20
862098,8,750,500,abz9
862098,8,750,500,la04
862098,8,750,500,la03
862098,8,750,500,abz6
862098,8,750,500,la02
862098,8,750,500,abz5
862098,8,750,500,la01
862098,8,1000,500,ft10
862098,8,1000,500,abz7
862098,8,1000,500,ft20
862098,8,1000,500,abz9
862098,8,1000,500,la04
862098,8,1000,500,la03
862098,8,1000,500,abz6
862098,8,1000,500,la02
862098,8,1000,500,abz5
862098,8,1000,500,la01
862098,8,1000,1000,ft10
862098,8,1000,1000,abz7
862098,8,1000,1000,ft20
862098,8,1000,1000,abz9
862098,8,1000,1000,la04
862098,8,1000,1000,la03
862098,8,1000,1000,abz6
862098,8,1000,1000,la02
862098,8,1000,1000,abz5
862098,8,1000,1000,la01
987842,2,500,500,ft10
987842,2,500,500,abz7
987842,2,500,500,ft20
987842,2,500,500,abz9
987842,2,500,500,la04
987842,2,500,500,la03
987842,2,500,500,abz6
987842,2,500,500,la02
987842,2,500,500,abz5
987842,2,500,500,la01
987842,2,750,500,ft10
987842,2,750,500,abz7
987842,2,750,500,ft20
987842,2,750,500,abz9
987842,2,750,500,la04
987842,2,750,500,la03
987842,2,750,500,abz6
987842,2,750,500,la02
987842,2,750,500,abz5
987842,2,750,500,la01
987842,2,1000,500,ft10
987842,2,1000,500,abz7
987842,2,1000,500,ft20
987842,2,1000,500,abz9
987842,2,1000,500,la04
987842,2,1000,500,la03
987842,2,1000,500,abz6
987842,2,1000,500,la02
987842,2,1000,500,abz5
987842,2,1000,500,la01
987842,2,1000,1000,ft10
987842,2,1000,1000,abz7
987842,2,1000,1000,ft20
