seed,pop_size,ngen,mut_rate,cross_rate
237663,200,5000,0.4,0.3,abz7
237663,200,5000,0.4,0.3,ft20
237663,200,5000,0.4,0.3,abz9
237663,200,5000,0.4,0.3,la04
237663,200,5000,0.4,0.3,la03
237663,200,5000,0.4,0.3,abz6
237663,200,5000,0.4,0.3,la02
237663,200,5000,0.4,0.3,abz5
237663,200,5000,0.4,0.3,la01
237663,200,5000,0.4,0.4,ft10
237663,200,5000,0.4,0.4,abz7
237663,200,5000,0.4,0.4,ft20
237663,200,5000,0.4,0.4,abz9
237663,200,5000,0.4,0.4,la04
237663,200,5000,0.4,0.4,la03
237663,200,5000,0.4,0.4,abz6
237663,200,5000,0.4,0.4,la02
237663,200,5000,0.4,0.4,abz5
237663,200,5000,0.4,0.4,la01
237663,200,5000,0.4,0.5,ft10
237663,200,5000,0.4,0.5,abz7
237663,200,5000,0.4,0.5,ft20
237663,200,5000,0.4,0.5,abz9
237663,200,5000,0.4,0.5,la04
237663,200,5000,0.4,0.5,la03
237663,200,5000,0.4,0.5,abz6
237663,200,5000,0.4,0.5,la02
237663,200,5000,0.4,0.5,abz5
237663,200,5000,0.4,0.5,la01
237663,200,5000,0.4,0.6,ft10
237663,200,5000,0.4,0.6,abz7
237663,200,5000,0.4,0.6,ft20
237663,200,5000,0.4,0.6,abz9
237663,200,5000,0.4,0.6,la04
237663,200,5000,0.4,0.6,la03
237663,200,5000,0.4,0.6,abz6
237663,200,5000,0.4,0.6,la02
237663,200,5000,0.4,0.6,abz5
237663,200,5000,0.4,0.6,la01
237663,200,5000,0.5,0.1,ft10
237663,200,5000,0.5,0.1,abz7
237663,200,5000,0.5,0.1,ft20
237663,200,5000,0.5,0.1,abz9
237663,200,5000,0.5,0.1,la04
237663,200,5000,0.5,0.1,la03
237663,200,5000,0.5,0.1,abz6
237663,200,5000,0.5,0.1,la02
237663,200,5000,0.5,0.1,abz5
237663,200,5000,0.5,0.1,la01
237663,200,5000,0.5,0.2,ft10
237663,200,5000,0.5,0.2,abz7
237663,200,5000,0.5,0.2,ft20
237663,200,5000,0.5,0.2,abz9
237663,200,5000,0.5,0.2,la04
237663,200,5000,0.5,0.2,la03
237663,200,5000,0.5,0.2,abz6
237663,200,5000,0.5,0.2,la02
237663,200,5000,0.5,0.2,abz5
237663,200,5000,0.5,0.2,la01
237663,200,5000,0.5,0.3,ft10
237663,200,5000,0.5,0.3,abz7
237663,200,5000,0.5,0.3,ft20
237663,200,5000,0.5,0.3,abz9
237663,200,5000,0.5,0.3,la04
237663,200,5000,0.5,0.3,la03
237663,200,5000,0.5,0.3,abz6
237663,200,5000,0.5,0.3,la02
237663,200,5000,0.5,0.3,abz5
237663,200,5000,0.5,0.3,la01
237663,200,5000,0.5,0.4,ft10
237663,200,5000,0.5,0.4,abz7
237663,200,5000,0.5,0.4,ft20
237663,200,5000,0.5,0.4,abz9
237663,200,5000,0.5,0.4,la04
237663,200,5000,0.5,0.4,la03
237663,200,5000,0.5,0.4,abz6
237663,200,5000,0.5,0.4,la02
237663,200,5000,0.5,0.4,abz5
237663,200,5000,0.5,0.4,la01
237663,200,5000,0.5,0.5,ft10
237663,200,5000,0.5,0.5,abz7
237663,200,5000,0.5,0.5,ft20
237663,200,5000,0.5,0.5,abz9
237663,200,5000,0.5,0.5,la04
237663,200,5000,0.5,0.5,la03
237663,200,5000,0.5,0.5,abz6
237663,200,5000,0.5,0.5,la02
237663,200,5000,0.5,0.5,abz5
237663,200,5000,0.5,0.5,la01
237663,200,5000,0.6,0.1,ft10
237663,200,5000,0.6,0.1,abz7
237663,200,5000,0.6,0.1,ft20
237663,200,5000,0.6,0.1,abz9
237663,200,5000,0.6,0.1,la04
237663,200,5000,0.6,0.1,la03
237663,200,5000,0.6,0.1,abz6
237663,200,5000,0.6,0.1,la02
237663,200,5000,0.6,0.1,abz5
237663,200,5000,0.6,0.1,la01
237663,200,5000,0.6,0.2,ft10
237663,200,5000,0.6,0.2,abz7
237663,200,5000,0.6,0.2,ft20
237663,200,5000,0.6,0.2,abz9
237663,200,5000,0.6,0.2,la04
237663,200,5000,0.6,0.2,la03
237663,200,5000,0.6,0.2,abz6
237663,200,5000,0.6,0.2,la02
237663,200,5000,0.6,0.2,abz5
237663,200,5000,0.6,0.2,la01
237663,200,5000,0.6,0.3,ft10
237663,200,5000,0.6,0.3,abz7
237663,200,5000,0.6,0.3,ft20
237663,200,5000,0.6,0.3,abz9
237663,200,5000,0.6,0.3,la04
237663,200,5000,0.6,0.3,la03
237663,200,5000,0.6,0.3,abz6
237663,200,5000,0.6,0.3,la02
237663,200,5000,0.6,0.3,abz5
237663,200,5000,0.6,0.3,la01
237663,200,5000,0.6,0.4,ft10
237663,200,5000,0.6,0.4,abz7
237663,200,5000,0.6,0.4,ft20
237663,200,5000,0.6,0.4,abz9
237663,200,5000,0.6,0.4,la04
237663,200,5000,0.6,0.4,la03
237663,200,5000,0.6,0.4,abz6
237663,200,5000,0.6,0.4,la02
237663,200,5000,0.6,0.4,abz5
237663,200,5000,0.6,0.4,la01
237663,200,5000,0.7,0.1,ft10
237663,200,5000,0.7,0.1,abz7
237663,200,5000,0.7,0.1,ft20
237663,200,5000,0.7,0.1,abz9
237663,200,5000,0.7,0.1,la04
237663,200,5000,0.7,0.1,la03
237663,200,5000,0.7,0.1,abz6
237663,200,5000,0.7,0.1,la02
237663,200,5000,0.7,0.1,abz5
237663,200,5000,0.7,0.1,la01
237663,200,5000,0.7,0.2,ft10
237663,200,5000,0.7,0.2,abz7
237663,200,5000,0.7,0.2,ft20
237663,200,5000,0.7,0.2,abz9
237663,200,5000,0.7,0.2,la04
237663,200,5000,0.7,0.2,la03
237663,200,5000,0.7,0.2,abz6
237663,200,5000,0.7,0.2,la02
237663,200,5000,0.7,0.2,abz5
237663,200,5000,0.7,0.2,la01
237663,200,5000,0.7,0.3,ft10
237663,200,5000,0.7,0.3,abz7
237663,200,5000,0.7,0.3,ft20
237663,200,5000,0.7,0.3,abz9
237663,200,5000,0.7,0.3,la04
237663,200,5000,0.7,0.3,la03
237663,200,5000,0.7,0.3,abz6
237663,200,5000,0.7,0.3,la02
237663,200,5000,0.7,0.3,abz5
237663,200,5000,0.7,0.3,la01
237663,200,5000,0.8,0.1,ft10
237663,200,5000,0.8,0.1,abz7
237663,200,5000,0.8,0.1,ft20
237663,200,5000,0.8,0.1,abz9
237663,200,5000,0.8,0.1,la04
237663,200,5000,0.8,0.1,la03
237663,200,5000,0.8,0.1,abz6
237663,200,5000,0.8,0.1,la02
237663,200,5000,0.8,0.1,abz5
237663,200,5000,0.8,0.1,la01
237663,200,5000,0.8,0.2,ft10
237663,200,5000,0.8,0.2,abz7
237663,200,5000,0.8,0.2,ft20
237663,200,5000,0.8,0.2,abz9
237663,200,5000,0.8,0.2,la04
237663,200,5000,0.8,0.2,la03
237663,200,5000,0.8,0.2,abz6
237663,200,5000,0.8,0.2,la02
237663,200,5000,0.8,0.2,abz5
237663,200,5000,0.8,0.2,la01
237663,200,5000,0.9,0.1,ft10
237663,200,5000,0.9,0.1,abz7
237663,200,5000,0.9,0.1,ft20
237663,200,5000,0.9,0.1,abz9
237663,200,5000,0.9,0.1,la04
237663,200,5000,0.9,0.1,la03
237663,200,5000,0.9,0.1,abz6
237663,200,5000,0.9,0.1,la02
237663,200,5000,0.9,0.1,abz5
237663,200,5000,0.9,0.1,la01
237663,300,5000,0.1,0.1,ft10
237663,300,5000,0.1,0.1,abz7
237663,300,5000,0.1,0.1,ft20
237663,300,5000,0.1,0.1,abz9
237663,300,5000,0.1,0.1,la04
237663,300,5000,0.1,0.1,la03
237663,300,5000,0.1,0.1,abz6
237663,300,5000,0.1,0.1,la02
237663,300,5000,0.1,0.1,abz5
237663,300,5000,0.1,0.1,la01
237663,300,5000,0.1,0.2,ft10
237663,300,5000,0.1,0.2,abz7
237663,300,5000,0.1,0.2,ft20
237663,300,5000,0.1,0.2,abz9
237663,300,5000,0.1,0.2,la04
237663,300,5000,0.1,0.2,la03
237663,300,5000,0.1,0.2,abz6
237663,300,5000,0.1,0.2,la02
237663,300,5000,0.1,0.2,abz5
237663,300,5000,0.1,0.2,la01
237663,300,5000,0.1,0.3,ft10
237663,300,5000,0.1,0.3,abz7
237663,300,5000,0.1,0.3,ft20
237663,300,5000,0.1,0.3,abz9
237663,300,5000,0.1,0.3,la04
237663,300,5000,0.1,0.3,la03
237663,300,5000,0.1,0.3,abz6
237663,300,5000,0.1,0.3,la02
237663,300,5000,0.1,0.3,abz5
237663,300,5000,0.1,0.3,la01
237663,300,5000,0.1,0.4,ft10
237663,300,5000,0.1,0.4,abz7
237663,300,5000,0.1,0.4,ft20
237663,300,5000,0.1,0.4,abz9
237663,300,5000,0.1,0.4,la04
237663,300,5000,0.1,0.4,la03
237663,300,5000,0.1,0.4,abz6
237663,300,5000,0.1,0.4,la02
237663,300,5000,0.1,0.4,abz5
237663,300,5000,0.1,0.4,la01
237663,300,5000,0.1,0.5,ft10
237663,300,5000,0.1,0.5,abz7
237663,300,5000,0.1,0.5,ft20
237663,300,5000,0.1,0.5,abz9
237663,300,5000,0.1,0.5,la04
237663,300,5000,0.1,0.5,la03
237663,300,5000,0.1,0.5,abz6
237663,300,5000,0.1,0.5,la02
237663,300,5000,0.1,0.5,abz5
237663,300,5000,0.1,0.5,la01
237663,300,5000,0.1,0.6,ft10
237663,300,5000,0.1,0.6,abz7
237663,300,5000,0.1,0.6,ft20
237663,300,5000,0.1,0.6,abz9
237663,300,5000,0.1,0.6,la04
237663,300,5000,0.1,0.6,la03
237663,300,5000,0.1,0.6,abz6
237663,300,5000,0.1,0.6,la02
237663,300,5000,0.1,0.6,abz5
237663,300,5000,0.1,0.6,la01
237663,300,5000,0.1,0.7,ft10
237663,300,5000,0.1,0.7,abz7
237663,300,5000,0.1,0.7,ft20
237663,300,5000,0.1,0.7,abz9
237663,300,5000,0.1,0.7,la04
237663,300,5000,0.1,0.7,la03
237663,300,5000,0.1,0.7,abz6
237663,300,5000,0.1,0.7,la02
237663,300,5000,0.1,0.7,abz5
237663,300,5000,0.1,0.7,la01
237663,300,5000,0.1,0.8,ft10
237663,300,5000,0.1,0.8,abz7
237663,300,5000,0.1,0.8,ft20
237663,300,5000,0.1,0.8,abz9
237663,300,5000,0.1,0.8,la04
237663,300,5000,0.1,0.8,la03
237663,300,5000,0.1,0.8,abz6
237663,300,5000,0.1,0.8,la02
237663,300,5000,0.1,0.8,abz5
237663,300,5000,0.1,0.8,la01
237663,300,5000,0.1,0.9,ft10
237663,300,5000,0.1,0.9,abz7
237663,300,5000,0.1,0.9,ft20
237663,300,5000,0.1,0.9,abz9
237663,300,5000,0.1,0.9,la04
237663,300,5000,0.1,0.9,la03
237663,300,5000,0.1,0.9,abz6
237663,300,5000,0.1,0.9,la02
237663,300,5000,0.1,0.9,abz5
237663,300,5000,0.1,0.9,la01
237663,300,5000,0.2,0.1,ft10
237663,300,5000,0.2,0.1,abz7
237663,300,5000,0.2,0.1,ft20
237663,300,5000,0.2,0.1,abz9
237663,300,5000,0.2,0.1,la04
237663,300,5000,0.2,0.1,la03
237663,300,5000,0.2,0.1,abz6
237663,300,5000,0.2,0.1,la02
237663,300,5000,0.2,0.1,abz5
237663,300,5000,0.2,0.1,la01
237663,300,5000,0.2,0.2,ft10
237663,300,5000,0.2,0.2,abz7
237663,300,5000,0.2,0.2,ft20
237663,300,5000,0.2,0.2,abz9
237663,300,5000,0.2,0.2,la04
237663,300,5000,0.2,0.2,la03
237663,300,5000,0.2,0.2,abz6
237663,300,5000,0.2,0.2,la02
237663,300,5000,0.2,0.2,abz5
237663,300,5000,0.2,0.2,la01
237663,300,5000,0.2,0.3,ft10
237663,300,5000,0.2,0.3,abz7
237663,300,5000,0.2,0.3,ft20
237663,300,5000,0.2,0.3,abz9
237663,300,5000,0.2,0.3,la04
237663,300,5000,0.2,0.3,la03
237663,300,5000,0.2,0.3,abz6
237663,300,5000,0.2,0.3,la02
237663,300,5000,0.2,0.3,abz5
237663,300,5000,0.2,0.3,la01
237663,300,5000,0.2,0.4,ft10
237663,300,5000,0.2,0.4,abz7
237663,300,5000,0.2,0.4,ft20
237663,300,5000,0.2,0.4,abz9
237663,300,5000,0.2,0.4,la04
237663,300,5000,0.2,0.4,la03
237663,300,5000,0.2,0.4,abz6
237663,300,5000,0.2,0.4,la02
237663,300,5000,0.2,0.4,abz5
237663,300,5000,0.2,0.4,la01
237663,300,5000,0.2,0.5,ft10
237663,300,5000,0.2,0.5,abz7
237663,300,5000,0.2,0.5,ft20
237663,300,5000,0.2,0.5,abz9
237663,300,5000,0.2,0.5,la04
237663,300,5000,0.2,0.5,la03
237663,300,5000,0.2,0.5,abz6
237663,300,5000,0.2,0.5,la02
237663,300,5000,0.2,0.5,abz5
237663,300,5000,0.2,0.5,la01
237663,300,5000,0.2,0.6,ft10
237663,300,5000,0.2,0.6,abz7
237663,300,5000,0.2,0.6,ft20
237663,300,5000,0.2,0.6,abz9
237663,300,5000,0.2,0.6,la04
237663,300,5000,0.2,0.6,la03
237663,300,5000,0.2,0.6,abz6
237663,300,5000,0.2,0.6,la02
237663,300,5000,0.2,0.6,abz5
237663,300,5000,0.2,0.6,la01
237663,300,5000,0.2,0.7,ft10
237663,300,5000,0.2,0.7,abz7
237663,300,5000,0.2,0.7,ft20
237663,300,5000,0.2,0.7,abz9
237663,300,5000,0.2,0.7,la04
237663,300,5000,0.2,0.7,la03
237663,300,5000,0.2,0.7,abz6
237663,300,5000,0.2,0.7,la02
237663,300,5000,0.2,0.7,abz5
237663,300,5000,0.2,0.7,la01
237663,300,5000,0.2,0.8,ft10
237663,300,5000,0.2,0.8,abz7
237663,300,5000,0.2,0.8,ft20
237663,300,5000,0.2,0.8,abz9
237663,300,5000,0.2,0.8,la04
237663,300,5000,0.2,0.8,la03
237663,300,5000,0.2,0.8,abz6
237663,300,5000,0.2,0.8,la02
237663,300,5000,0.2,0.8,abz5
237663,300,5000,0.2,0.8,la01
237663,300,5000,0.3,0.1,ft10
237663,300,5000,0.3,0.1,abz7
237663,300,5000,0.3,0.1,ft20
237663,300,5000,0.3,0.1,abz9
237663,300,5000,0.3,0.1,la04
237663,300,5000,0.3,0.1,la03
237663,300,5000,0.3,0.1,abz6
237663,300,5000,0.3,0.1,la02
237663,300,5000,0.3,0.1,abz5
237663,300,5000,0.3,0.1,la01
237663,300,5000,0.3,0.2,ft10
237663,300,5000,0.3,0.2,abz7
237663,300,5000,0.3,0.2,ft20
237663,300,5000,0.3,0.2,abz9
237663,300,5000,0.3,0.2,la04
237663,300,5000,0.3,0.2,la03
237663,300,5000,0.3,0.2,abz6
237663,300,5000,0.3,0.2,la02
237663,300,5000,0.3,0.2,abz5
237663,300,5000,0.3,0.2,la01
237663,300,5000,0.3,0.3,ft10
237663,300,5000,0.3,0.3,abz7
237663,300,5000,0.3,0.3,ft20
237663,300,5000,0.3,0.3,abz9
237663,300,5000,0.3,0.3,la04
237663,300,5000,0.3,0.3,la03
237663,300,5000,0.3,0.3,abz6
237663,300,5000,0.3,0.3,la02
237663,300,5000,0.3,0.3,abz5
237663,300,5000,0.3,0.3,la01
237663,300,5000,0.3,0.4,ft10
237663,300,5000,0.3,0.4,abz7
237663,300,5000,0.3,0.4,ft20
237663,300,5000,0.3,0.4,abz9
237663,300,5000,0.3,0.4,la04
237663,300,5000,0.3,0.4,la03
237663,300,5000,0.3,0.4,abz6
237663,300,5000,0.3,0.4,la02
237663,300,5000,0.3,0.4,abz5
237663,300,5000,0.3,0.4,la01
237663,300,5000,0.3,0.5,ft10
237663,300,5000,0.3,0.5,abz7
237663,300,5000,0.3,0.5,ft20
237663,300,5000,0.3,0.5,abz9
237663,300,5000,0.3,0.5,la04
237663,300,5000,0.3,0.5,la03
237663,300,5000,0.3,0.5,abz6
237663,300,5000,0.3,0.5,la02
237663,300,5000,0.3,0.5,abz5
237663,300,5000,0.3,0.5,la01
237663,300,5000,0.3,0.6,ft10
237663,300,5000,0.3,0.6,abz7
237663,300,5000,0.3,0.6,ft20
237663,300,5000,0.3,0.6,abz9
237663,300,5000,0.3,0.6,la04
237663,300,5000,0.3,0.6,la03
237663,300,5000,0.3,0.6,abz6
237663,300,5000,0.3,0.6,la02
237663,300,5000,0.3,0.6,abz5
237663,300,5000,0.3,0.6,la01
237663,300,5000,0.3,0.7,ft10
237663,300,5000,0.3,0.7,abz7
237663,300,5000,0.3,0.7,ft20
237663,300,5000,0.3,0.7,abz9
237663,300,5000,0.3,0.7,la04
237663,300,5000,0.3,0.7,la03
237663,300,5000,0.3,0.7,abz6
237663,300,5000,0.3,0.7,la02
237663,300,5000,0.3,0.7,abz5
237663,300,5000,0.3,0.7,la01
237663,300,5000,0.4,0.1,ft10
237663,300,5000,0.4,0.1,abz7
237663,300,5000,0.4,0.1,ft20
237663,300,5000,0.4,0.1,abz9
237663,300,5000,0.4,0.1,la04
237663,300,5000,0.4,0.1,la03
237663,300,5000,0.4,0.1,abz6
237663,300,5000,0.4,0.1,la02
237663,300,5000,0.4,0.1,abz5
237663,300,5000,0.4,0.1,la01
237663,300,5000,0.4,0.2,ft10
237663,300,5000,0.4,0.2,abz7
237663,300,5000,0.4,0.2,ft20
237663,300,5000,0.4,0.2,abz9
237663,300,5000,0.4,0.2,la04
237663,300,5000,0.4,0.2,la03
237663,300,5000,0.4,0.2,abz6
237663,300,5000,0.4,0.2,la02
237663,300,5000,0.4,0.2,abz5
237663,300,5000,0.4,0.2,la01
237663,300,5000,0.4,0.3,ft10
237663,300,5000,0.4,0.3,abz7
237663,300,5000,0.4,0.3,ft20
237663,300,5000,0.4,0.3,abz9
237663,300,5000,0.4,0.3,la04
237663,300,5000,0.4,0.3,la03
237663,300,5000,0.4,0.3,abz6
237663,300,5000,0.4,0.3,la02
237663,300,5000,0.4,0.3,abz5
237663,300,5000,0.4,0.3,la01
237663,300,5000,0.4,0.4,ft10
237663,300,5000,0.4,0.4,abz7
237663,300,5000,0.4,0.4,ft20
237663,300,5000,0.4,0.4,abz9
237663,300,5000,0.4,0.4,la04
237663,300,5000,0.4,0.4,la03
237663,300,5000,0.4,0.4,abz6
237663,300,5000,0.4,0.4,la02
237663,300,5000,0.4,0.4,abz5
237663,300,5000,0.4,0.4,la01
237663,300,5000,0.4,0.5,ft10
237663,300,5000,0.4,0.5,abz7
237663,300,5000,0.4,0.5,ft20
237663,300,5000,0.4,0.5,abz9
237663,300,5000,0.4,0.5,la04
237663,300,5000,0.4,0.5,la03
237663,300,5000,0.4,0.5,abz6
237663,300,5000,0.4,0.5,la02
237663,300,5000,0.4,0.5,abz5
237663,300,5000,0.4,0.5,la01
237663,300,5000,0.4,0.6,ft10
237663,300,5000,0.4,0.6,abz7
237663,300,5000,0.4,0.6,ft20
237663,300,5000,0.4,0.6,abz9
237663,300,5000,0.4,0.6,la04
237663,300,5000,0.4,0.6,la03
237663,300,5000,0.4,0.6,abz6
237663,300,5000,0.4,0.6,la02
237663,300,5000,0.4,0.6,abz5
237663,300,5000,0.4,0.6,la01
237663,300,5000,0.5,0.1,ft10
237663,300,5000,0.5,0.1,abz7
237663,300,5000,0.5,0.1,ft20
237663,300,5000,0.5,0.1,abz9
237663,300,5000,0.5,0.1,la04
237663,300,5000,0.5,0.1,la03
237663,300,5000,0.5,0.1,abz6
237663,300,5000,0.5,0.1,la02
237663,300,5000,0.5,0.1,abz5
237663,300,5000,0.5,0.1,la01
237663,300,5000,0.5,0.2,ft10
237663,300,5000,0.5,0.2,abz7
237663,300,5000,0.5,0.2,ft20
237663,300,5000,0.5,0.2,abz9
237663,300,5000,0.5,0.2,la04
237663,300,5000,0.5,0.2,la03
237663,300,5000,0.5,0.2,abz6
237663,300,5000,0.5,0.2,la02
237663,300,5000,0.5,0.2,abz5
237663,300,5000,0.5,0.2,la01
237663,300,5000,0.5,0.3,ft10
237663,300,5000,0.5,0.3,abz7
237663,300,5000,0.5,0.3,ft20
237663,300,5000,0.5,0.3,abz9
237663,300,5000,0.5,0.3,la04
237663,300,5000,0.5,0.3,la03
237663,300,5000,0.5,0.3,abz6
237663,300,5000,0.5,0.3,la02
237663,300,5000,0.5,0.3,abz5
237663,300,5000,0.5,0.3,la01
237663,300,5000,0.5,0.4,ft10
237663,300,5000,0.5,0.4,abz7
237663,300,5000,0.5,0.4,ft20
237663,300,5000,0.5,0.4,abz9
237663,300,5000,0.5,0.4,la04
237663,300,5000,0.5,0.4,la03
237663,300,5000,0.5,0.4,abz6
237663,300,5000,0.5,0.4,la02
237663,300,5000,0.5,0.4,abz5
237663,300,5000,0.5,0.4,la01
237663,300,5000,0.5,0.5,ft10
237663,300,5000,0.5,0.5,abz7
237663,300,5000,0.5,0.5,ft20
237663,300,5000,0.5,0.5,abz9
237663,300,5000,0.5,0.5,la04
237663,300,5000,0.5,0.5,la03
237663,300,5000,0.5,0.5,abz6
237663,300,5000,0.5,0.5,la02
237663,300,5000,0.5,0.5,abz5
237663,300,5000,0.5,0.5,la01
237663,300,5000,0.6,0.1,ft10
237663,300,5000,0.6,0.1,abz7
237663,300,5000,0.6,0.1,ft20
237663,300,5000,0.6,0.1,abz9
237663,300,5000,0.6,0.1,la04
237663,300,5000,0.6,0.1,la03
237663,300,5000,0.6,0.1,abz6
237663,300,5000,0.6,0.1,la02
237663,300,5000,0.6,0.1,abz5
237663,300,5000,0.6,0.1,la01
237663,300,5000,0.6,0.2,ft10
237663,300,5000,0.6,0.2,abz7
237663,300,5000,0.6,0.2,ft20
237663,300,5000,0.6,0.2,abz9
237663,300,5000,0.6,0.2,la04
237663,300,5000,0.6,0.2,la03
237663,300,5000,0.6,0.2,abz6
237663,300,5000,0.6,0.2,la02
237663,300,5000,0.6,0.2,abz5
237663,300,5000,0.6,0.2,la01
237663,300,5000,0.6,0.3,ft10
237663,300,5000,0.6,0.3,abz7
237663,300,5000,0.6,0.3,ft20
237663,300,5000,0.6,0.3,abz9
237663,300,5000,0.6,0.3,la04
237663,300,5000,0.6,0.3,la03
237663,300,5000,0.6,0.3,abz6
237663,300,5000,0.6,0.3,la02
237663,300,5000,0.6,0.3,abz5
237663,300,5000,0.6,0.3,la01
237663,300,5000,0.6,0.4,ft10
237663,300,5000,0.6,0.4,abz7
237663,300,5000,0.6,0.4,ft20
237663,300,5000,0.6,0.4,abz9
237663,300,5000,0.6,0.4,la04
237663,300,5000,0.6,0.4,la03
237663,300,5000,0.6,0.4,abz6
237663,300,5000,0.6,0.4,la02
237663,300,5000,0.6,0.4,abz5
237663,300,5000,0.6,0.4,la01
237663,300,5000,0.7,0.1,ft10
237663,300,5000,0.7,0.1,abz7
237663,300,5000,0.7,0.1,ft20
237663,300,5000,0.7,0.1,abz9
237663,300,5000,0.7,0.1,la04
237663,300,5000,0.7,0.1,la03
237663,300,5000,0.7,0.1,abz6
237663,300,5000,0.7,0.1,la02
237663,300,5000,0.7,0.1,abz5
237663,300,5000,0.7,0.1,la01
237663,300,5000,0.7,0.2,ft10
237663,300,5000,0.7,0.2,abz7
237663,300,5000,0.7,0.2,ft20
237663,300,5000,0.7,0.2,abz9
237663,300,5000,0.7,0.2,la04
237663,300,5000,0.7,0.2,la03
237663,300,5000,0.7,0.2,abz6
237663,300,5000,0.7,0.2,la02
237663,300,5000,0.7,0.2,abz5
237663,300,5000,0.7,0.2,la01
237663,300,5000,0.7,0.3,ft10
237663,300,5000,0.7,0.3,abz7
237663,300,5000,0.7,0.3,ft20
237663,300,5000,0.7,0.3,abz9
237663,300,5000,0.7,0.3,la04
237663,300,5000,0.7,0.3,la03
237663,300,5000,0.7,0.3,abz6
237663,300,5000,0.7,0.3,la02
237663,300,5000,0.7,0.3,abz5
237663,300,5000,0.7,0.3,la01
237663,300,5000,0.8,0.1,ft10
237663,300,5000,0.8,0.1,abz7
237663,300,5000,0.8,0.1,ft20
237663,300,5000,0.8,0.1,abz9
237663,300,5000,0.8,0.1,la04
237663,300,5000,0.8,0.1,la03
237663,300,5000,0.8,0.1,abz6
237663,300,5000,0.8,0.1,la02
237663,300,5000,0.8,0.1,abz5
237663,300,5000,0.8,0.1,la01
237663,300,5000,0.8,0.2,ft10
237663,300,5000,0.8,0.2,abz7
237663,300,5000,0.8,0.2,ft20
237663,300,5000,0.8,0.2,abz9
237663,300,5000,0.8,0.2,la04
237663,300,5000,0.8,0.2,la03
237663,300,5000,0.8,0.2,abz6
237663,300,5000,0.8,0.2,la02
237663,300,5000,0.8,0.2,abz5
237663,300,5000,0.8,0.2,la01
237663,300,5000,0.9,0.1,ft10
237663,300,5000,0.9,0.1,abz7
237663,300,5000,0.9,0.1,ft20
237663,300,5000,0.9,0.1,abz9
237663,300,5000,0.9,0.1,la04
237663,300,5000,0.9,0.1,la03
237663,300,5000,0.9,0.1,abz6
237663,300,5000,0.9,0.1,la02
237663,300,5000,0.9,0.1,abz5
237663,300,5000,0.9,0.1,la01
237663,500,5000,0.1,0.1,ft10
237663,500,5000,0.1,0.1,abz7
237663,500,5000,0.1,0.1,ft20
237663,500,5000,0.1,0.1,abz9
237663,500,5000,0.1,0.1,la04
237663,500,5000,0.1,0.1,la03
237663,500,5000,0.1,0.1,abz6
237663,500,5000,0.1,0.1,la02
237663,500,5000,0.1,0.1,abz5
237663,500,5000,0.1,0.1,la01
237663,500,5000,0.1,0.2,ft10
237663,500,5000,0.1,0.2,abz7
237663,500,5000,0.1,0.2,ft20
237663,500,5000,0.1,0.2,abz9
237663,500,5000,0.1,0.2,la04
237663,500,5000,0.1,0.2,la03
237663,500,5000,0.1,0.2,abz6
237663,500,5000,0.1,0.2,la02
237663,500,5000,0.1,0.2,abz5
237663,500,5000,0.1,0.2,la01
237663,500,5000,0.1,0.3,ft10
237663,500,5000,0.1,0.3,abz7
237663,500,5000,0.1,0.3,ft20
237663,500,5000,0.1,0.3,abz9
237663,500,5000,0.1,0.3,la04
237663,500,5000,0.1,0.3,la03
237663,500,5000,0.1,0.3,abz6
237663,500,5000,0.1,0.3,la02
237663,500,5000,0.1,0.3,abz5
237663,500,5000,0.1,0.3,la01
237663,500,5000,0.1,0.4,ft10
237663,500,5000,0.1,0.4,abz7
237663,500,5000,0.1,0.4,ft20
237663,500,5000,0.1,0.4,abz9
237663,500,5000,0.1,0.4,la04
237663,500,5000,0.1,0.4,la03
237663,500,5000,0.1,0.4,abz6
237663,500,5000,0.1,0.4,la02
237663,500,5000,0.1,0.4,abz5
237663,500,5000,0.1,0.4,la01
237663,500,5000,0.1,0.5,ft10
237663,500,5000,0.1,0.5,abz7
237663,500,5000,0.1,0.5,ft20
237663,500,5000,0.1,0.5,abz9
237663,500,5000,0.1,0.5,la04
237663,500,5000,0.1,0.5,la03
237663,500,5000,0.1,0.5,abz6
237663,500,5000,0.1,0.5,la02
237663,500,5000,0.1,0.5,abz5
237663,500,5000,0.1,0.5,la01
237663,500,5000,0.1,0.6,ft10
237663,500,5000,0.1,0.6,abz7
237663,500,5000,0.1,0.6,ft20
237663,500,5000,0.1,0.6,abz9
237663,500,5000,0.1,0.6,la04
237663,500,5000,0.1,0.6,la03
237663,500,5000,0.1,0.6,abz6
237663,500,5000,0.1,0.6,la02
237663,500,5000,0.1,0.6,abz5
237663,500,5000,0.1,0.6,la01
237663,500,5000,0.1,0.7,ft10
237663,500,5000,0.1,0.7,abz7
237663,500,5000,0.1,0.7,ft20
237663,500,5000,0.1,0.7,abz9
237663,500,5000,0.1,0.7,la04
237663,500,5000,0.1,0.7,la03
237663,500,5000,0.1,0.7,abz6
237663,500,5000,0.1,0.7,la02
237663,500,5000,0.1,0.7,abz5
237663,500,5000,0.1,0.7,la01
237663,500,5000,0.1,0.8,ft10
237663,500,5000,0.1,0.8,abz7
237663,500,5000,0.1,0.8,ft20
237663,500,5000,0.1,0.8,abz9
